customer_id,crb_score,num_active_loans_other_lenders,total_outstanding_debt_kes,num_defaults_last_24m,max_days_past_due_24m,crb_listed_negative,crb_pulled_date
108167,537,1,13900.0,0,13,0,2024-04-16
108168,442,1,8300.0,0,10,0,2024-04-10
108169,665,0,0.0,0,5,0,2024-05-08
108170,544,2,48900.0,0,11,0,2023-03-31
108171,664,0,0.0,0,2,0,2024-01-28
108172,640,1,11700.0,0,10,0,2025-05-03
108173,552,3,41200.0,0,9,0,2025-06-06
108174,660,1,12200.0,0,11,0,2023-06-06
108175,595,2,30900.0,2,40,1,2024-02-13
108176,363,0,0.0,0,11,0,2025-01-04
108177,527,1,7900.0,0,5,0,2025-01-24
108178,546,2,14900.0,0,8,0,2024-08-02
108179,387,2,42500.0,0,12,0,2024-05-16
108180,468,3,42000.0,0,10,0,2025-03-01
108181,702,2,11600.0,0,5,0,2024-07-06
108182,603,0,0.0,0,5,0,2024-12-15
108183,415,2,36100.0,0,0,0,2025-01-05
108184,465,3,20500.0,1,177,1,2023-08-31
108185,610,1,24700.0,0,7,0,2025-06-02
108186,595,0,0.0,0,12,0,2023-12-04
108187,543,1,14400.0,0,4,0,2023-05-09
108188,660,3,11000.0,0,9,0,2023-08-06
108189,611,1,21000.0,0,4,0,2024-06-10
108190,492,1,5600.0,0,11,0,2025-04-08
108191,547,2,37300.0,0,13,0,2023-06-17
108192,546,2,19200.0,0,4,0,2024-09-05
108193,396,2,28400.0,3,70,1,2023-02-15
108194,606,3,59800.0,0,7,0,2024-04-05
108195,463,3,72100.0,1,52,1,2025-03-21
108196,760,1,6700.0,0,2,0,2024-08-11
108197,453,0,0.0,2,96,1,2025-06-17
108198,688,1,7800.0,0,10,0,2025-05-09
108199,404,3,12900.0,1,31,1,2024-09-17
108200,569,2,43100.0,0,2,0,2023-01-18
108201,676,4,39300.0,0,12,0,2024-01-05
108202,661,2,42100.0,0,5,0,2023-04-19
108203,714,1,22600.0,0,9,0,2024-11-14
108204,668,1,16700.0,0,8,0,2023-06-01
108205,714,1,10700.0,0,1,0,2025-06-11
108206,657,0,0.0,0,14,0,2024-07-23
108207,603,2,13700.0,0,0,0,2025-04-03
108208,583,1,16800.0,1,175,1,2024-12-29
108209,640,1,13800.0,0,12,0,2025-02-18
108210,726,0,0.0,0,8,0,2023-02-14
108211,583,2,9200.0,0,13,0,2024-04-11
108212,539,2,17500.0,0,12,0,2025-03-26
108213,554,0,0.0,0,13,0,2023-07-14
108214,473,2,46700.0,0,3,0,2023-12-02
108215,650,0,0.0,0,8,0,2023-05-03
108216,692,1,4100.0,0,13,0,2024-04-07
108217,650,1,5300.0,0,4,0,2023-03-09
108218,603,3,43700.0,1,148,1,2023-03-27
108219,791,0,0.0,0,3,0,2023-11-05
108220,597,3,27000.0,0,8,0,2024-12-15
108221,760,0,0.0,0,11,0,2023-02-07
108222,436,4,20100.0,1,31,1,2025-01-27
108223,626,0,0.0,0,12,0,2024-09-01
108224,513,2,40700.0,0,5,0,2025-05-05
108225,498,2,39900.0,0,9,0,2025-01-16
108226,522,0,0.0,0,7,0,2024-11-07
108227,628,4,28500.0,0,14,0,2024-12-21
108228,564,2,43700.0,0,5,0,2024-10-07
108229,398,1,19000.0,0,14,0,2023-03-21
108230,541,3,34300.0,0,11,0,2024-08-11
108231,583,1,20900.0,0,0,0,2023-07-04
108232,408,2,8800.0,1,46,1,2023-06-05
108233,608,1,7200.0,0,8,0,2025-05-22
108234,649,2,33200.0,0,0,0,2025-03-26
108235,707,1,16100.0,0,12,0,2025-06-19
108236,752,0,0.0,0,8,0,2023-01-12
108237,493,2,37100.0,0,12,0,2025-05-25
108238,516,1,11100.0,0,8,0,2023-01-04
108239,584,2,17200.0,0,3,0,2025-04-13
108240,648,1,16700.0,0,5,0,2023-05-01
108241,611,4,97000.0,0,10,0,2023-05-11
108242,713,0,0.0,0,9,0,2023-02-13
108243,577,2,8800.0,0,5,0,2024-12-14
108244,708,1,20000.0,0,11,0,2024-12-24
108245,474,1,12100.0,0,14,0,2023-07-13
108246,521,1,7600.0,1,65,1,2024-12-24
108247,499,2,9700.0,0,2,0,2023-08-21
108248,244,2,44600.0,0,14,0,2025-02-19
108249,412,1,23800.0,0,7,0,2024-03-20
108250,699,3,57900.0,0,3,0,2024-05-31
108251,696,1,10100.0,0,9,0,2024-12-27
108252,491,3,53700.0,0,13,0,2024-03-05
108253,727,2,21500.0,0,8,0,2024-02-07
108254,367,5,35000.0,1,126,1,2024-06-11
108255,527,0,0.0,0,11,0,2023-07-26
108256,502,0,0.0,0,7,0,2024-02-17
108257,736,0,0.0,0,8,0,2025-04-02
108258,833,0,0.0,0,5,0,2024-08-04
108259,568,1,20000.0,0,9,0,2023-09-18
108260,608,1,17900.0,1,127,1,2025-04-07
108261,734,2,8100.0,0,12,0,2024-11-28
108262,852,0,0.0,0,7,0,2025-05-28
108263,693,0,0.0,0,1,0,2024-11-19
108264,486,3,14000.0,0,5,0,2023-01-19
108265,697,1,7600.0,0,11,0,2023-03-27
108266,511,5,32900.0,2,100,1,2023-01-02
108267,784,0,0.0,0,7,0,2024-02-09
108268,694,1,20600.0,0,13,0,2024-02-20
108269,523,2,8500.0,0,10,0,2023-04-29
108270,680,0,0.0,0,3,0,2023-04-01
108271,621,4,76200.0,0,9,0,2024-10-14
108272,668,0,0.0,0,12,0,2024-10-08
108273,570,1,22900.0,0,5,0,2024-11-01
108274,503,2,48300.0,0,13,0,2024-07-03
108275,696,0,0.0,0,4,0,2023-10-02
108276,802,0,0.0,0,4,0,2024-05-26
108277,763,0,0.0,0,2,0,2024-09-05
108278,611,1,9800.0,0,7,0,2024-11-04
108279,401,2,29300.0,1,153,1,2024-01-10
108280,549,0,0.0,0,3,0,2023-06-28
108281,638,2,28100.0,0,3,0,2024-05-22
108282,636,3,27400.0,0,2,0,2025-03-05
108283,732,1,20000.0,0,1,0,2024-09-09
108284,667,0,0.0,0,3,0,2024-09-28
108285,689,2,27200.0,0,9,0,2025-01-29
108286,492,5,86600.0,0,4,0,2024-08-25
108287,566,2,19600.0,0,5,0,2024-03-22
108288,441,1,5300.0,0,2,0,2024-08-24
108289,660,0,0.0,0,10,0,2024-09-24
108290,712,0,0.0,0,4,0,2024-02-05
108291,736,0,0.0,0,14,0,2023-09-11
108292,285,2,28100.0,0,9,0,2023-12-15
108293,665,2,40300.0,0,8,0,2024-02-28
108294,494,1,23400.0,0,5,0,2024-08-25
108295,635,3,31300.0,0,5,0,2023-03-21
108296,528,3,44600.0,0,0,0,2024-09-01
108297,691,2,21200.0,0,4,0,2024-03-13
108298,543,0,0.0,0,0,0,2023-04-02
108299,569,2,9000.0,0,3,0,2023-12-03
108300,711,0,0.0,0,0,0,2024-11-06
108301,566,1,15600.0,1,33,1,2025-04-13
108302,711,0,0.0,0,8,0,2024-12-24
108303,710,0,0.0,0,6,0,2023-08-27
108304,566,1,13700.0,0,1,0,2024-05-28
108305,582,0,0.0,0,2,0,2025-06-14
108306,785,0,0.0,0,0,0,2024-03-20
108307,657,1,23400.0,0,2,0,2023-07-11
108308,811,0,0.0,0,2,0,2024-04-06
108309,381,2,21500.0,0,0,0,2024-06-22
108310,561,0,0.0,0,0,0,2023-07-24
108311,519,2,36800.0,1,108,1,2023-10-22
108312,678,1,5300.0,0,3,0,2025-06-01
108313,461,4,33700.0,0,0,0,2025-03-21
108314,538,4,86400.0,0,5,0,2025-02-28
108315,636,0,0.0,0,3,0,2024-03-13
108316,404,1,3500.0,1,150,1,2025-02-04
108317,415,4,76300.0,0,6,0,2023-08-28
108318,591,1,10900.0,0,10,0,2023-10-12
108319,900,0,0.0,0,1,0,2023-06-04
108320,571,0,0.0,0,8,0,2024-09-19
108321,586,2,22800.0,0,6,0,2024-11-06
108322,642,1,13500.0,0,14,0,2024-07-22
108323,633,0,0.0,0,10,0,2025-03-18
108324,563,0,0.0,2,37,1,2023-07-08
108325,542,5,62100.0,0,3,0,2024-11-22
108326,442,2,29400.0,1,100,1,2025-05-31
108327,674,3,36500.0,0,0,0,2024-04-11
108328,584,1,8500.0,0,5,0,2024-04-02
108329,659,1,10700.0,0,0,0,2025-04-11
108330,714,1,21400.0,0,10,0,2023-05-01
108331,552,2,44100.0,0,11,0,2024-04-05
108332,505,2,42200.0,0,0,0,2024-04-15
108333,537,2,6100.0,0,10,0,2023-07-19
108334,541,2,21600.0,1,71,1,2023-04-02
108335,667,2,35900.0,0,14,0,2023-08-01
108336,530,1,24600.0,0,1,0,2024-12-03
108337,503,2,7500.0,0,6,0,2024-08-04
108338,597,1,3800.0,0,11,0,2024-12-19
108339,633,1,6500.0,0,9,0,2025-01-03
108340,663,1,23700.0,0,9,0,2025-01-15
108341,827,0,0.0,0,10,0,2024-09-23
108342,802,0,0.0,0,6,0,2023-03-12
108343,544,0,0.0,0,2,0,2023-04-22
108344,534,3,16600.0,0,2,0,2023-05-04
108345,582,0,0.0,0,2,0,2024-02-24
108346,455,1,13600.0,1,144,1,2023-04-06
108347,617,0,0.0,0,10,0,2023-03-01
108348,537,1,20700.0,1,177,1,2024-08-09
108349,498,3,20900.0,0,1,0,2025-04-08
108350,468,1,8800.0,1,70,1,2023-09-17
108351,702,3,28600.0,0,0,0,2023-04-07
108352,608,2,17800.0,0,5,0,2023-05-22
108353,430,3,31800.0,0,14,0,2025-04-02
108354,737,1,19700.0,0,14,0,2025-06-05
108355,748,1,21500.0,0,8,0,2023-11-23
108356,577,1,5200.0,0,3,0,2024-03-12
108357,505,2,7800.0,0,4,0,2024-06-11
108358,502,2,15400.0,0,5,0,2024-03-24
108359,585,1,22700.0,0,9,0,2024-09-28
108360,724,0,0.0,0,3,0,2024-06-03
108361,632,1,20900.0,0,12,0,2025-01-20
108362,469,4,20300.0,1,57,1,2024-03-24
108363,760,2,14200.0,0,6,0,2024-10-04
108364,566,1,12200.0,0,13,0,2023-08-19
108365,603,0,0.0,0,12,0,2024-04-01
108366,621,1,13400.0,0,12,0,2024-09-04
108367,689,1,7600.0,0,10,0,2023-08-28
108368,467,0,0.0,1,174,1,2024-06-11
108369,485,2,19800.0,0,3,0,2023-07-04
108370,566,2,35900.0,0,0,0,2025-01-29
108371,559,1,4300.0,1,152,1,2024-09-08
108372,718,0,0.0,0,2,0,2024-01-02
108373,767,0,0.0,0,10,0,2023-12-26
108374,551,2,35100.0,1,175,1,2024-12-01
108375,633,3,53400.0,0,13,0,2024-10-16
108376,611,3,49100.0,0,5,0,2025-05-27
108377,651,2,24700.0,0,0,0,2024-12-05
108378,427,3,32600.0,0,7,0,2023-12-18
108379,674,0,0.0,0,7,0,2023-08-15
108380,543,3,35900.0,0,9,0,2024-09-25
108381,623,0,0.0,0,5,0,2023-01-24
108382,486,5,61100.0,0,5,0,2023-02-03
108383,574,1,17800.0,1,127,1,2024-03-25
108384,581,1,10700.0,0,0,0,2025-04-04
108385,819,0,0.0,0,11,0,2023-10-20
108386,498,2,47800.0,0,12,0,2024-10-08
108387,529,1,6100.0,0,13,0,2023-04-03
108388,737,2,43400.0,0,10,0,2024-07-21
108389,713,1,9000.0,0,10,0,2024-01-24
108390,664,3,40200.0,0,0,0,2023-04-06
108391,562,0,0.0,0,14,0,2023-12-18
108392,432,2,15300.0,0,3,0,2025-06-01
108393,550,3,16900.0,0,14,0,2023-07-26
108394,498,2,21900.0,0,8,0,2025-03-30
108395,529,1,6100.0,0,9,0,2023-10-24
108396,533,2,27600.0,0,1,0,2023-10-03
108397,553,1,22000.0,0,0,0,2023-02-15
108398,673,0,0.0,0,8,0,2023-03-01
108399,445,0,0.0,0,4,0,2025-05-18
108400,592,0,0.0,1,163,1,2024-01-02
108401,633,1,4000.0,0,3,0,2024-10-09
108402,560,2,28400.0,1,88,1,2023-02-02
108403,679,0,0.0,0,11,0,2023-06-18
108404,596,4,98900.0,0,4,0,2024-05-04
108405,640,1,13300.0,0,10,0,2024-05-25
108406,682,2,38000.0,0,1,0,2024-10-27
108407,361,3,73900.0,1,50,1,2024-08-17
108408,883,1,18200.0,0,8,0,2024-01-28
108409,691,1,22000.0,0,2,0,2024-04-22
108410,739,0,0.0,0,11,0,2025-02-04
108411,534,0,0.0,0,4,0,2024-07-01
108412,582,0,0.0,0,11,0,2025-03-15
108413,634,3,33700.0,0,2,0,2025-02-25
108414,584,0,0.0,0,9,0,2025-05-25
108415,619,0,0.0,0,14,0,2025-03-16
108416,587,2,20700.0,0,3,0,2024-04-14
108417,476,2,16600.0,1,145,1,2023-01-25
108418,684,0,0.0,0,2,0,2024-05-05
108419,664,1,4500.0,0,7,0,2024-04-10
108420,484,1,18500.0,0,12,0,2025-04-16
108421,489,2,33100.0,0,8,0,2024-02-17
108422,617,0,0.0,0,3,0,2024-11-22
108423,523,0,0.0,1,115,1,2023-02-11
108424,624,0,0.0,0,8,0,2023-06-24
108425,553,5,82300.0,0,6,0,2025-03-31
108426,787,0,0.0,0,9,0,2023-04-01
108427,553,3,42000.0,0,7,0,2025-06-11
108428,474,2,34800.0,1,45,1,2024-06-11
108429,645,0,0.0,0,13,0,2024-10-04
108430,421,1,6000.0,0,7,0,2025-02-12
108431,497,1,9100.0,1,73,1,2023-09-05
108432,388,0,0.0,0,7,0,2024-01-02
108433,633,1,19000.0,0,7,0,2023-03-05
108434,689,1,4400.0,0,1,0,2024-06-17
108435,536,0,0.0,0,13,0,2023-09-12
108436,770,0,0.0,0,1,0,2024-08-29
108437,485,0,0.0,1,52,1,2024-07-01
108438,572,1,23000.0,1,133,1,2023-11-07
108439,676,0,0.0,0,1,0,2023-09-15
108440,650,0,0.0,0,10,0,2023-12-18
108441,666,1,21800.0,0,0,0,2024-10-30
108442,687,0,0.0,0,6,0,2023-01-08
108443,643,1,12800.0,0,11,0,2025-06-04
108444,663,2,48500.0,0,3,0,2024-02-13
108445,485,1,24500.0,3,173,1,2023-07-15
108446,811,0,0.0,0,1,0,2023-07-14
108447,581,1,4100.0,1,172,1,2025-06-12
108448,595,3,55400.0,0,14,0,2024-05-24
108449,627,0,0.0,0,12,0,2024-03-29
108450,655,1,17800.0,0,7,0,2024-04-04
108451,704,2,7100.0,0,10,0,2024-01-12
108452,318,0,0.0,2,170,1,2023-08-01
108453,808,0,0.0,0,8,0,2023-06-28
108454,755,1,9200.0,0,11,0,2023-04-21
108455,762,0,0.0,0,14,0,2023-03-06
108456,583,1,12900.0,1,54,1,2024-08-16
108457,743,1,16900.0,0,8,0,2024-11-04
108458,645,3,41100.0,0,8,0,2024-01-13
108459,644,0,0.0,0,14,0,2024-08-30
108460,692,0,0.0,0,3,0,2023-12-03
108461,668,2,10000.0,0,13,0,2024-11-22
108462,738,1,15000.0,0,5,0,2025-01-13
108463,320,3,64700.0,2,174,1,2023-07-16
108464,588,4,85500.0,2,52,1,2024-08-01
108465,484,2,17200.0,0,1,0,2024-11-06
108466,704,1,19900.0,0,10,0,2024-07-06
108467,482,0,0.0,1,159,1,2024-07-22
108468,581,1,15400.0,0,8,0,2023-06-28
108469,697,0,0.0,0,10,0,2023-12-26
108470,731,1,10700.0,0,12,0,2023-02-12
108471,717,3,69900.0,0,4,0,2023-06-07
108472,703,0,0.0,0,13,0,2024-06-15
108473,501,2,20600.0,0,7,0,2024-08-22
108474,488,1,11100.0,0,12,0,2023-12-17
108475,464,3,12000.0,0,6,0,2025-04-02
108476,508,0,0.0,0,14,0,2024-03-01
108477,637,4,71400.0,0,0,0,2024-12-25
108478,684,2,13700.0,0,5,0,2024-01-09
108479,677,1,5100.0,0,9,0,2025-06-06
108480,414,3,45500.0,0,10,0,2025-03-05
108481,549,3,41100.0,0,5,0,2023-05-16
108482,584,0,0.0,0,14,0,2025-04-28
108483,361,5,120900.0,1,159,1,2024-08-10
108484,702,0,0.0,0,6,0,2024-11-28
108485,666,1,17200.0,0,1,0,2023-11-21
108486,516,0,0.0,0,14,0,2023-03-23
108487,535,1,16800.0,0,10,0,2023-11-09
108488,586,2,25300.0,0,9,0,2023-07-03
108489,616,0,0.0,0,8,0,2023-10-31
108490,537,1,18500.0,0,11,0,2024-01-29
108491,495,3,73400.0,1,171,1,2024-08-19
108492,477,1,13400.0,1,33,1,2023-07-20
108493,717,0,0.0,0,5,0,2024-12-08
108494,751,3,32700.0,0,0,0,2023-05-12
108495,517,3,27600.0,0,2,0,2024-05-16
108496,468,0,0.0,0,4,0,2025-02-13
108497,444,2,33700.0,2,65,1,2024-09-21
108498,452,3,39100.0,0,11,0,2024-02-21
108499,821,0,0.0,0,8,0,2023-11-16
108500,503,3,45300.0,0,12,0,2024-07-28
108501,653,0,0.0,0,6,0,2024-03-27
108502,529,2,40600.0,0,0,0,2025-02-21
108503,541,2,21700.0,0,0,0,2023-05-30
108504,619,1,23500.0,0,9,0,2024-11-27
108505,647,1,22600.0,0,7,0,2023-02-17
108506,627,1,18200.0,0,0,0,2025-04-30
108507,677,2,29800.0,0,3,0,2024-02-17
108508,733,1,17400.0,0,12,0,2023-01-11
108509,532,2,33500.0,0,8,0,2025-05-30
108510,648,1,22700.0,0,12,0,2023-07-05
108511,422,0,0.0,0,9,0,2025-04-10
108512,529,0,0.0,1,173,1,2024-10-19
108513,615,1,17900.0,1,160,1,2025-03-22
108514,580,0,0.0,2,60,1,2024-07-19
108515,560,1,6800.0,0,6,0,2023-11-29
108516,676,0,0.0,0,9,0,2024-03-07
108517,639,1,22800.0,0,0,0,2024-11-06
108518,423,3,50300.0,0,2,0,2024-02-24
108519,620,3,52000.0,0,11,0,2025-04-25
108520,582,1,18400.0,0,3,0,2024-05-13
108521,562,1,18600.0,0,1,0,2023-02-27
108522,732,0,0.0,0,0,0,2023-03-06
108523,426,1,24200.0,0,7,0,2024-02-10
108524,641,0,0.0,0,5,0,2023-02-01
108525,733,0,0.0,0,9,0,2023-12-01
108526,604,3,37500.0,0,5,0,2023-08-28
108527,493,1,10900.0,0,7,0,2025-02-01
108528,592,0,0.0,0,12,0,2025-03-04
108529,816,1,21100.0,0,13,0,2024-06-07
108530,710,1,14600.0,0,10,0,2024-12-24
108531,575,2,11800.0,0,11,0,2025-06-18
108532,774,0,0.0,0,0,0,2025-05-03
108533,632,4,24800.0,0,0,0,2023-02-24
108534,280,6,23500.0,1,108,1,2024-02-03
108535,606,0,0.0,0,8,0,2023-10-09
108536,835,0,0.0,0,4,0,2023-08-16
108537,614,4,30400.0,0,5,0,2024-05-15
108538,775,1,14300.0,0,7,0,2023-02-22
108539,495,1,7500.0,0,5,0,2023-07-18
108540,483,1,7400.0,1,153,1,2023-07-05
108541,703,1,6700.0,0,3,0,2025-05-21
108542,723,2,41500.0,0,9,0,2025-04-08
108543,630,0,0.0,0,9,0,2024-09-17
108544,699,1,11900.0,0,2,0,2024-01-29
108545,513,2,7500.0,0,13,0,2024-07-01
108546,440,4,29000.0,0,0,0,2024-08-13
108547,636,1,6200.0,0,8,0,2023-05-06
108548,529,0,0.0,0,1,0,2023-07-02
108549,687,1,14300.0,0,2,0,2024-12-12
108550,613,1,3800.0,0,13,0,2025-04-05
108551,569,4,89800.0,0,0,0,2025-05-23
108552,782,0,0.0,0,3,0,2023-08-16
108553,441,2,45900.0,0,3,0,2024-12-25
108554,613,2,12100.0,0,9,0,2024-09-05
108555,572,0,0.0,0,10,0,2024-05-27
108556,593,1,22800.0,0,3,0,2023-05-23
108557,605,0,0.0,0,12,0,2024-09-09
108558,684,3,49500.0,0,13,0,2023-04-03
108559,593,0,0.0,0,13,0,2024-04-28
108560,531,2,48100.0,0,3,0,2023-11-05
108561,463,3,68300.0,0,13,0,2023-02-07
108562,485,0,0.0,0,9,0,2023-12-06
108563,564,0,0.0,0,14,0,2025-02-23
108564,672,3,38900.0,0,8,0,2024-11-26
108565,592,0,0.0,0,9,0,2023-07-30
108566,612,3,29000.0,0,12,0,2024-10-30
108567,411,2,16700.0,2,106,1,2023-10-13
108568,580,2,20100.0,0,11,0,2024-01-09
108569,606,2,24400.0,0,2,0,2025-04-06
108570,717,0,0.0,0,12,0,2024-04-06
108571,467,1,4100.0,1,113,1,2024-11-04
108572,809,0,0.0,0,8,0,2025-06-08
108573,738,0,0.0,0,1,0,2024-05-11
108574,722,0,0.0,0,9,0,2024-03-19
108575,710,2,32900.0,0,9,0,2023-08-21
108576,571,0,0.0,0,2,0,2024-06-27
108577,512,1,5800.0,0,10,0,2025-01-15
108578,603,5,58400.0,0,3,0,2025-05-09
108579,645,1,6700.0,0,2,0,2024-04-29
108580,559,2,39700.0,0,1,0,2023-08-16
108581,686,2,36600.0,0,11,0,2024-05-08
108582,733,3,58300.0,0,4,0,2025-06-13
108583,704,1,8600.0,0,6,0,2023-06-21
108584,583,1,20900.0,1,137,1,2024-07-02
108585,348,3,24900.0,2,165,1,2024-02-02
108586,389,0,0.0,1,40,1,2024-11-02
108587,581,2,16200.0,0,4,0,2023-11-19
108588,678,3,26500.0,0,12,0,2024-03-08
108589,417,2,31100.0,0,14,0,2023-09-22
108590,626,3,34800.0,0,8,0,2025-05-17
108591,646,2,41200.0,0,12,0,2024-03-05
108592,566,1,10400.0,0,0,0,2025-03-30
108593,501,1,20800.0,1,123,1,2025-01-28
108594,454,3,68500.0,0,2,0,2024-04-04
108595,660,0,0.0,0,12,0,2023-10-15
108596,529,0,0.0,1,53,1,2024-05-22
108597,776,0,0.0,0,7,0,2023-08-10
108598,639,0,0.0,0,4,0,2024-03-22
108599,641,0,0.0,0,8,0,2025-03-04
108600,672,1,16900.0,0,1,0,2024-08-31
108601,540,0,0.0,0,13,0,2024-11-30
108602,664,2,11600.0,0,6,0,2024-05-09
108603,548,4,28100.0,0,0,0,2024-05-25
108604,524,2,32000.0,0,10,0,2024-06-26
108605,520,1,8100.0,0,5,0,2024-09-08
108606,535,1,25000.0,0,2,0,2023-09-13
108607,793,0,0.0,0,0,0,2023-03-21
108608,513,0,0.0,0,3,0,2023-07-16
108609,639,1,18900.0,0,4,0,2024-10-27
108610,559,3,71800.0,0,14,0,2025-05-13
108611,492,4,34500.0,0,3,0,2025-03-17
108612,689,3,62800.0,0,11,0,2025-05-03
108613,543,0,0.0,0,8,0,2024-03-01
108614,556,2,19900.0,0,8,0,2023-09-27
108615,706,1,14500.0,0,10,0,2025-01-27
108616,584,4,61400.0,0,4,0,2023-12-30
108617,644,0,0.0,0,7,0,2024-05-27
108618,555,4,73200.0,1,150,1,2025-04-18
108619,577,2,14300.0,0,12,0,2023-02-04
108620,498,1,13700.0,0,3,0,2024-12-07
108621,685,0,0.0,0,3,0,2023-01-16
108622,652,0,0.0,0,5,0,2024-06-25
108623,737,1,11500.0,0,12,0,2023-04-29
108624,609,0,0.0,0,11,0,2024-11-23
108625,723,2,10000.0,0,11,0,2025-05-21
108626,595,0,0.0,0,11,0,2024-05-07
108627,753,0,0.0,0,0,0,2025-05-14
108628,527,1,16600.0,1,86,1,2024-09-19
108629,491,0,0.0,0,12,0,2023-02-11
108630,797,0,0.0,0,3,0,2023-11-28
108631,689,5,30100.0,0,13,0,2023-11-29
108632,792,2,32500.0,0,10,0,2025-05-07
108633,625,3,13800.0,0,6,0,2025-05-06
108634,548,1,6000.0,0,9,0,2024-12-02
108635,775,2,19200.0,0,5,0,2024-05-13
108636,401,4,61400.0,1,87,1,2023-02-27
108637,713,2,7500.0,0,7,0,2024-12-13
108638,378,0,0.0,0,14,0,2024-01-09
108639,774,0,0.0,0,3,0,2023-07-05
108640,448,4,55900.0,0,14,0,2025-02-02
108641,592,2,30200.0,1,177,1,2023-04-03
108642,470,3,70800.0,0,3,0,2024-07-21
108643,708,0,0.0,0,8,0,2023-10-25
108644,589,0,0.0,0,5,0,2025-01-13
108645,759,0,0.0,0,1,0,2024-09-17
108646,509,3,30900.0,2,139,1,2023-06-15
108647,459,3,47500.0,1,84,1,2025-04-17
108648,562,1,19000.0,0,12,0,2023-03-04
108649,786,0,0.0,0,4,0,2024-12-07
108650,684,1,14300.0,0,4,0,2024-04-10
108651,692,1,14000.0,0,3,0,2024-01-05
108652,555,0,0.0,1,175,1,2024-03-09
108653,470,3,16300.0,1,74,1,2023-12-06
108654,730,1,21400.0,0,4,0,2024-12-07
108655,479,1,11800.0,1,108,1,2025-02-23
108656,567,0,0.0,0,14,0,2025-02-03
108657,532,1,3500.0,1,136,1,2024-04-11
108658,638,1,12600.0,0,7,0,2025-04-28
108659,372,0,0.0,2,106,1,2024-02-17
108660,670,1,19000.0,0,8,0,2024-02-22
108661,713,0,0.0,0,8,0,2023-09-16
108662,721,0,0.0,0,13,0,2024-12-27
108663,496,1,17600.0,0,0,0,2024-09-14
108664,617,1,15800.0,0,2,0,2024-06-07
108665,593,2,39300.0,0,14,0,2023-05-19
108666,606,3,59700.0,0,7,0,2023-11-24
108667,816,0,0.0,0,0,0,2023-12-17
108668,569,1,20300.0,0,7,0,2024-06-02
108669,679,3,33900.0,0,4,0,2024-11-09
108670,455,1,22800.0,0,10,0,2023-06-06
108671,604,3,26900.0,0,0,0,2024-08-30
108672,738,1,6400.0,0,6,0,2024-05-30
108673,536,0,0.0,1,100,1,2023-05-03
108674,670,2,9400.0,0,11,0,2023-07-13
108675,514,1,20500.0,0,14,0,2023-11-23
108676,557,3,53600.0,0,7,0,2024-05-21
108677,608,2,47900.0,0,5,0,2023-12-23
108678,553,0,0.0,0,14,0,2024-10-26
108679,703,1,8900.0,0,6,0,2023-08-01
108680,702,0,0.0,0,8,0,2024-01-23
108681,696,0,0.0,0,13,0,2023-07-01
108682,336,1,3700.0,0,0,0,2023-07-25
108683,547,1,24100.0,0,0,0,2024-04-03
108684,668,5,75000.0,0,10,0,2023-07-04
108685,588,4,38300.0,0,13,0,2023-11-02
108686,588,2,28600.0,0,6,0,2024-08-22
108687,677,0,0.0,0,14,0,2024-07-01
108688,716,1,19100.0,0,6,0,2024-10-13
108689,644,0,0.0,0,6,0,2024-08-01
108690,400,0,0.0,0,2,0,2025-05-02
108691,493,0,0.0,1,57,1,2025-05-12
108692,672,1,24900.0,0,8,0,2024-01-07
108693,403,1,17600.0,1,170,1,2024-06-16
108694,838,0,0.0,0,6,0,2023-04-02
108695,575,3,28400.0,0,11,0,2025-01-08
108696,513,0,0.0,0,5,0,2024-06-15
108697,506,2,9500.0,0,6,0,2025-04-03
108698,803,1,21700.0,0,1,0,2023-04-22
108699,501,2,31600.0,0,12,0,2024-01-19
108700,394,1,20600.0,2,52,1,2024-04-14
108701,455,1,17500.0,1,151,1,2023-06-07
108702,640,1,3100.0,0,7,0,2023-09-23
108703,746,1,14800.0,0,0,0,2023-09-13
108704,760,0,0.0,0,9,0,2024-08-15
108705,525,5,27700.0,1,64,1,2024-09-09
108706,609,3,46600.0,0,10,0,2024-08-06
108707,677,0,0.0,0,7,0,2023-10-20
108708,637,1,10400.0,0,2,0,2023-04-28
108709,348,5,52000.0,1,84,1,2023-04-29
108710,574,2,10200.0,0,3,0,2024-12-19
108711,697,0,0.0,0,3,0,2023-05-06
108712,819,0,0.0,0,4,0,2025-02-02
108713,661,1,9700.0,0,8,0,2023-10-30
108714,702,1,21600.0,0,2,0,2024-07-13
108715,699,0,0.0,0,9,0,2023-05-13
108716,580,1,6700.0,0,8,0,2025-01-10
108717,413,2,15700.0,0,10,0,2025-04-09
108718,695,1,11400.0,0,9,0,2025-05-06
108719,852,0,0.0,0,6,0,2023-01-07
108720,559,1,14500.0,0,14,0,2025-04-03
108721,790,0,0.0,0,11,0,2023-08-01
108722,612,1,4000.0,0,13,0,2024-06-11
108723,471,0,0.0,0,10,0,2025-04-20
108724,614,2,34300.0,0,0,0,2024-08-08
108725,548,3,56100.0,0,2,0,2024-12-27
108726,661,0,0.0,0,12,0,2023-08-05
108727,664,1,22500.0,0,8,0,2025-04-16
108728,482,3,55700.0,1,89,1,2024-07-27
108729,449,1,6800.0,0,2,0,2025-02-28
