loan_id,customer_id,acquisition_channel,application_date,requested_amount_kes,internal_risk_tier_at_application,internal_default_prob_at_application,approved,approved_amount_kes,interest_rate_monthly_pct,tenor_days,disbursed_date,loan_status,defaulted,days_late,repaid_pct_of_principal,prior_completed_loans_with_us,prior_defaults_with_us,prior_avg_days_late_with_us,prior_repayment_rate_with_us
515154,107801,sales_assisted,2025-08-20,15900.0,D,0.9,0,0.0,,,,rejected,,,,1,1,77.0,0.516
515155,107802,digital,2023-07-29,23600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515156,107802,digital,2023-11-05,50000.0,D,0.9,1,24000.0,21.43,120.0,2023-11-06,written_off,True,99.0,0.218,0,0,0.0,1.0
515157,107803,digital,2023-09-02,57600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515158,107804,digital,2023-02-12,41900.0,C,0.331,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515159,107804,digital,2023-03-16,36200.0,D,0.8428,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515160,107804,digital,2023-05-18,36900.0,D,0.4653,1,16700.0,18.58,60.0,2023-05-19,closed_default,True,108.0,0.237,0,0,0.0,1.0
515161,107805,sales_assisted,2023-12-13,33000.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515162,107806,sales_assisted,2024-12-18,12200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515163,107807,digital,2023-11-24,23100.0,D,0.7051,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515164,107808,sales_assisted,2023-01-10,30600.0,D,0.5627,1,14100.0,23.39,30.0,2023-01-10,closed_good,False,0.0,1.0,0,0,0.0,1.0
515165,107808,sales_assisted,2023-04-07,22300.0,D,0.4772,1,10700.0,22.34,60.0,2023-04-07,closed_default,True,79.0,0.254,1,0,0.0,1.0
515166,107809,digital,2023-07-02,36900.0,D,0.8667,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515167,107809,digital,2023-10-23,30500.0,D,0.8822,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515168,107809,digital,2023-11-19,34400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515169,107810,digital,2023-07-20,15100.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515170,107810,digital,2023-08-24,14900.0,D,0.8877,1,6700.0,19.65,30.0,2023-08-25,closed_default,True,197.0,0.355,0,0,0.0,1.0
515171,107811,digital,2023-07-04,25600.0,B,0.2495,1,20900.0,10.14,120.0,2023-07-04,closed_default,True,193.0,0.017,0,0,0.0,1.0
515172,107812,sales_assisted,2025-01-18,68600.0,D,0.7585,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515173,107812,sales_assisted,2025-03-22,38300.0,D,0.9,1,18800.0,19.44,60.0,2025-03-22,written_off,True,188.0,0.095,0,0,0.0,1.0
515174,107813,digital,2025-05-01,17200.0,D,0.6035,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515175,107813,digital,2025-07-22,15700.0,C,0.3052,1,10100.0,13.63,60.0,2025-07-23,written_off,True,114.0,0.451,0,0,0.0,1.0
515176,107813,digital,2025-11-08,9700.0,D,0.9,0,0.0,,,,rejected,,,,1,1,114.0,0.451
515177,107814,digital,2024-02-15,21000.0,D,0.9,1,10300.0,21.95,60.0,2024-02-16,written_off,True,129.0,0.144,0,0,0.0,1.0
515178,107815,digital,2023-04-05,19400.0,B,0.2405,1,17100.0,10.97,120.0,2023-04-05,closed_good,False,5.0,1.0,0,0,0.0,1.0
515179,107815,digital,2023-05-14,35800.0,D,0.4793,0,0.0,,,,rejected,,,,1,0,5.0,1.0
515180,107815,digital,2023-07-28,20100.0,C,0.3566,1,12800.0,14.79,90.0,2023-07-29,closed_default,True,36.0,0.436,1,0,5.0,1.0
515181,107816,digital,2025-05-17,28800.0,D,0.9,1,14000.0,18.98,90.0,2025-05-18,closed_default,True,80.0,0.508,0,0,0.0,1.0
515182,107817,sales_assisted,2024-10-08,20700.0,C,0.411,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515183,107817,sales_assisted,2024-12-20,18200.0,D,0.7064,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515184,107818,sales_assisted,2025-01-17,48700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515185,107818,sales_assisted,2025-04-10,52900.0,D,0.8807,1,23800.0,20.24,120.0,2025-04-10,closed_default,True,123.0,0.33,0,0,0.0,1.0
515186,107819,digital,2023-04-18,46500.0,D,0.6154,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515187,107819,digital,2023-05-25,19700.0,D,0.7646,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515188,107819,digital,2023-08-18,58500.0,C,0.3816,1,37300.0,15.84,120.0,2023-08-18,closed_good,False,2.0,1.0,0,0,0.0,1.0
515189,107820,sales_assisted,2023-05-11,37100.0,D,0.466,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515190,107820,sales_assisted,2023-08-12,29500.0,D,0.5461,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515191,107821,digital,2023-05-28,32300.0,C,0.371,1,22100.0,17.91,120.0,2023-05-28,closed_good,False,6.0,1.0,0,0,0.0,1.0
515192,107821,digital,2023-07-12,32000.0,B,0.235,1,26100.0,12.64,120.0,2023-07-13,written_off,True,135.0,0.154,1,0,6.0,1.0
515193,107821,digital,2023-09-12,15200.0,D,0.5916,1,7000.0,20.28,60.0,2023-09-13,closed_good,False,0.0,1.0,2,1,70.5,0.577
515194,107822,digital,2025-06-16,17900.0,D,0.7314,1,8800.0,19.77,120.0,2025-06-17,closed_good,False,0.0,1.0,0,0,0.0,1.0
515195,107822,digital,2025-09-10,44400.0,D,0.9,0,0.0,,,,rejected,,,,1,0,0.0,1.0
515196,107823,digital,2024-10-21,37100.0,D,0.8239,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515197,107823,digital,2024-12-20,20200.0,D,0.6934,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515198,107824,sales_assisted,2025-01-27,20600.0,D,0.7423,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515199,107824,sales_assisted,2025-05-26,29900.0,D,0.7214,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515200,107824,sales_assisted,2025-08-05,30800.0,D,0.5515,1,14700.0,21.12,60.0,2025-08-06,closed_default,True,120.0,0.477,0,0,0.0,1.0
515201,107825,digital,2024-07-23,50600.0,D,0.638,1,23000.0,22.27,60.0,2024-07-23,written_off,True,47.0,0.15,0,0,0.0,1.0
515202,107825,digital,2024-11-04,37900.0,D,0.9,0,0.0,,,,rejected,,,,1,1,47.0,0.15
515203,107826,sales_assisted,2023-11-15,10900.0,B,0.2262,1,9600.0,9.41,90.0,2023-11-15,closed_good,False,0.0,1.0,0,0,0.0,1.0
515204,107826,sales_assisted,2024-01-07,28700.0,B,0.2244,1,24000.0,9.53,60.0,2024-01-08,closed_default,True,36.0,0.05,1,0,0.0,1.0
515205,107826,sales_assisted,2024-04-14,30900.0,D,0.9,0,0.0,,,,rejected,,,,2,1,18.0,0.525
515206,107827,digital,2023-11-21,24500.0,D,0.4981,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515207,107827,digital,2024-03-19,28300.0,C,0.2847,1,19400.0,15.17,90.0,2024-03-20,closed_good,False,1.0,1.0,0,0,0.0,1.0
515208,107828,sales_assisted,2023-03-30,22400.0,B,0.1415,1,18400.0,12.19,60.0,2023-03-30,closed_good,False,5.0,1.0,0,0,0.0,1.0
515209,107828,sales_assisted,2023-05-02,43400.0,A,0.0729,1,39400.0,8.79,30.0,2023-05-03,closed_good,False,5.0,1.0,1,0,5.0,1.0
515210,107829,digital,2023-08-13,16800.0,D,0.8961,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515211,107829,digital,2023-10-27,19300.0,D,0.7883,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515212,107829,digital,2023-11-25,30500.0,D,0.8705,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515213,107830,sales_assisted,2024-08-13,13800.0,D,0.7031,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515214,107831,sales_assisted,2024-01-16,23500.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515215,107831,sales_assisted,2024-05-13,12000.0,D,0.9,1,5600.0,22.94,30.0,2024-05-13,closed_good,False,2.0,1.0,0,0,0.0,1.0
515216,107832,digital,2024-05-11,9600.0,D,0.6062,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515217,107833,sales_assisted,2025-03-04,20600.0,D,0.8282,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515218,107833,sales_assisted,2025-04-08,14400.0,C,0.389,1,9400.0,16.26,120.0,2025-04-09,closed_good,False,0.0,1.0,0,0,0.0,1.0
515219,107833,sales_assisted,2025-07-12,12600.0,D,0.5539,0,0.0,,,,rejected,,,,1,0,0.0,1.0
515220,107834,digital,2023-04-30,8700.0,D,0.8624,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515221,107834,digital,2023-07-06,32400.0,D,0.793,1,15700.0,23.35,60.0,2023-07-06,written_off,True,197.0,0.48,0,0,0.0,1.0
515222,107835,digital,2024-10-19,30700.0,D,0.7115,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515223,107836,digital,2025-06-03,2400.0,B,0.1402,1,2000.0,12.72,30.0,2025-06-03,closed_good,False,0.0,1.0,0,0,0.0,1.0
515224,107837,sales_assisted,2025-03-23,13900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515225,107837,sales_assisted,2025-06-10,35700.0,D,0.8947,1,16400.0,22.59,90.0,2025-06-11,closed_good,False,6.0,1.0,0,0,0.0,1.0
515226,107838,sales_assisted,2023-07-01,16000.0,D,0.9,1,7700.0,20.39,90.0,2023-07-01,closed_default,True,144.0,0.145,0,0,0.0,1.0
515227,107839,digital,2023-09-18,49500.0,D,0.6241,1,23600.0,20.63,60.0,2023-09-18,closed_default,True,193.0,0.128,0,0,0.0,1.0
515228,107840,sales_assisted,2024-07-11,9800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515229,107840,sales_assisted,2024-10-25,2000.0,D,0.9,1,900.0,23.4,30.0,2024-10-25,closed_default,True,34.0,0.58,0,0,0.0,1.0
515230,107841,digital,2024-03-01,16400.0,D,0.7599,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515231,107841,digital,2024-06-09,20000.0,D,0.6908,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515232,107842,digital,2024-08-07,24800.0,D,0.9,1,12200.0,19.84,60.0,2024-08-08,closed_default,True,91.0,0.029,0,0,0.0,1.0
515233,107842,digital,2024-11-21,36100.0,D,0.9,0,0.0,,,,rejected,,,,1,1,91.0,0.029
515234,107842,digital,2025-01-17,13800.0,D,0.9,0,0.0,,,,rejected,,,,1,1,91.0,0.029
515235,107843,digital,2024-08-31,30200.0,D,0.4678,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515236,107844,digital,2023-05-26,56900.0,C,0.2677,1,37200.0,15.66,120.0,2023-05-27,written_off,True,55.0,0.571,0,0,0.0,1.0
515237,107845,digital,2025-02-27,53100.0,C,0.3498,1,35700.0,13.84,120.0,2025-02-28,closed_good,False,0.0,1.0,0,0,0.0,1.0
515238,107845,digital,2025-05-05,16900.0,D,0.5173,0,0.0,,,,rejected,,,,1,0,0.0,1.0
515239,107846,digital,2023-04-20,40400.0,B,0.1884,1,35600.0,9.55,90.0,2023-04-21,closed_good,False,0.0,1.0,0,0,0.0,1.0
515240,107846,digital,2023-06-12,26000.0,B,0.2174,1,21300.0,10.53,120.0,2023-06-12,closed_good,False,4.0,1.0,1,0,0.0,1.0
515241,107847,digital,2024-07-10,16800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515242,107847,digital,2024-10-24,22400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515243,107848,digital,2025-04-18,18000.0,D,0.8889,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515244,107849,sales_assisted,2023-02-21,11800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515245,107849,sales_assisted,2023-06-12,17700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515246,107849,sales_assisted,2023-07-23,17700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515247,107850,digital,2024-01-29,58000.0,D,0.6161,1,27400.0,21.09,30.0,2024-01-29,closed_good,False,6.0,1.0,0,0,0.0,1.0
515248,107850,digital,2024-03-19,40300.0,C,0.3862,1,27800.0,16.96,120.0,2024-03-19,closed_good,False,0.0,1.0,1,0,6.0,1.0
515249,107851,sales_assisted,2024-02-12,19200.0,D,0.6697,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515250,107851,sales_assisted,2024-03-18,19700.0,D,0.7361,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515251,107852,digital,2024-01-12,26900.0,D,0.5156,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515252,107853,digital,2025-02-21,33700.0,C,0.4498,1,22400.0,16.61,60.0,2025-02-22,closed_good,False,9.0,1.0,0,0,0.0,1.0
515253,107853,digital,2025-04-23,53300.0,C,0.2834,0,0.0,,,,rejected,,,,1,0,9.0,1.0
515254,107853,digital,2025-07-08,14600.0,D,0.5971,0,0.0,,,,rejected,,,,1,0,9.0,1.0
515255,107854,digital,2023-03-13,20100.0,D,0.6341,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515256,107855,sales_assisted,2024-12-19,15400.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515257,107856,digital,2023-01-23,66500.0,D,0.5484,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515258,107857,digital,2025-05-10,30600.0,D,0.6489,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515259,107857,digital,2025-06-20,42500.0,D,0.7824,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515260,107857,digital,2025-09-02,16400.0,D,0.7642,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515261,107857,digital,2025-12-14,22900.0,D,0.4933,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515262,107858,sales_assisted,2025-06-04,37300.0,D,0.4785,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515263,107859,sales_assisted,2024-11-08,84900.0,D,0.8665,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515264,107860,digital,2025-02-02,12500.0,B,0.1736,1,11000.0,12.24,30.0,2025-02-02,closed_good,False,4.0,1.0,0,0,0.0,1.0
515265,107861,digital,2023-06-04,24900.0,D,0.8349,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515266,107861,digital,2023-08-24,24900.0,B,0.1921,1,20900.0,10.33,30.0,2023-08-25,closed_good,False,0.0,1.0,0,0,0.0,1.0
515267,107861,digital,2023-09-27,18600.0,D,0.461,0,0.0,,,,rejected,,,,1,0,0.0,1.0
515268,107861,digital,2023-11-25,18700.0,D,0.7489,0,0.0,,,,rejected,,,,1,0,0.0,1.0
515269,107862,digital,2023-05-25,17000.0,D,0.9,1,7900.0,19.19,60.0,2023-05-26,written_off,True,156.0,0.006,0,0,0.0,1.0
515270,107862,digital,2023-09-16,18000.0,D,0.9,0,0.0,,,,rejected,,,,1,1,156.0,0.006
515271,107863,digital,2023-07-03,10900.0,C,0.3533,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515272,107863,digital,2023-08-12,21300.0,C,0.4475,1,13700.0,16.77,30.0,2023-08-13,closed_good,False,8.0,1.0,0,0,0.0,1.0
515273,107863,digital,2023-09-26,11100.0,D,0.4974,0,0.0,,,,rejected,,,,1,0,8.0,1.0
515274,107863,digital,2024-01-08,11600.0,C,0.3563,0,0.0,,,,rejected,,,,1,0,8.0,1.0
515275,107864,sales_assisted,2023-11-11,34500.0,B,0.2458,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515276,107864,sales_assisted,2024-03-03,29300.0,B,0.2148,1,24500.0,12.99,120.0,2024-03-03,closed_good,False,13.0,1.0,0,0,0.0,1.0
515277,107865,digital,2023-11-14,29000.0,D,0.6501,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515278,107866,digital,2023-06-04,8600.0,D,0.8471,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515279,107867,digital,2023-04-16,19000.0,D,0.79,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515280,107867,digital,2023-07-22,37100.0,D,0.8827,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515281,107868,digital,2025-01-07,42000.0,C,0.3249,1,27200.0,13.68,30.0,2025-01-07,written_off,True,149.0,0.086,0,0,0.0,1.0
515282,107868,digital,2025-04-23,23500.0,D,0.9,0,0.0,,,,rejected,,,,1,1,149.0,0.086
515283,107869,sales_assisted,2024-09-17,35000.0,D,0.8,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515284,107870,digital,2025-01-08,32700.0,A,0.0234,1,31500.0,7.77,90.0,2025-01-08,closed_good,False,0.0,1.0,0,0,0.0,1.0
515285,107871,digital,2023-11-25,24100.0,B,0.1608,1,20500.0,11.48,30.0,2023-11-25,closed_default,True,67.0,0.078,0,0,0.0,1.0
515286,107872,digital,2025-02-14,12800.0,C,0.3808,1,8900.0,13.31,60.0,2025-02-15,closed_good,False,4.0,1.0,0,0,0.0,1.0
515287,107873,digital,2023-07-01,39900.0,C,0.4205,1,25300.0,13.9,90.0,2023-07-01,closed_default,True,153.0,0.446,0,0,0.0,1.0
515288,107873,digital,2023-10-20,9700.0,D,0.9,0,0.0,,,,rejected,,,,1,1,153.0,0.446
515289,107873,digital,2024-01-14,20500.0,D,0.9,0,0.0,,,,rejected,,,,1,1,153.0,0.446
515290,107874,digital,2024-11-25,21900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515291,107874,digital,2025-02-27,8800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515292,107874,digital,2025-03-28,8600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515293,107874,digital,2025-05-15,11500.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515294,107875,digital,2023-08-04,49200.0,D,0.6099,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515295,107876,sales_assisted,2024-04-16,20600.0,D,0.8561,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515296,107876,sales_assisted,2024-06-24,15000.0,D,0.8205,1,6900.0,20.17,90.0,2024-06-25,closed_default,True,53.0,0.588,0,0,0.0,1.0
515297,107876,sales_assisted,2024-09-13,36600.0,D,0.9,0,0.0,,,,rejected,,,,1,1,53.0,0.588
515298,107876,sales_assisted,2024-11-26,35500.0,D,0.9,1,17300.0,23.35,120.0,2024-11-26,closed_default,True,180.0,0.22,1,1,53.0,0.588
515299,107877,sales_assisted,2025-05-04,7700.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515300,107877,sales_assisted,2025-07-13,5500.0,D,0.9,1,2600.0,19.12,90.0,2025-07-14,written_off,True,60.0,0.164,0,0,0.0,1.0
515301,107877,sales_assisted,2025-09-27,11100.0,D,0.9,0,0.0,,,,rejected,,,,1,1,60.0,0.164
515302,107878,sales_assisted,2023-03-22,38700.0,D,0.7662,1,17800.0,22.75,90.0,2023-03-22,closed_good,False,4.0,1.0,0,0,0.0,1.0
515303,107879,sales_assisted,2024-11-27,17200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515304,107880,digital,2024-05-20,49200.0,C,0.2745,1,31200.0,13.4,120.0,2024-05-20,closed_good,False,13.0,1.0,0,0,0.0,1.0
515305,107881,digital,2023-10-19,10100.0,D,0.7312,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515306,107881,digital,2023-11-14,3100.0,D,0.6522,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515307,107881,digital,2024-01-05,5600.0,C,0.3332,1,3900.0,14.77,30.0,2024-01-06,closed_default,True,66.0,0.415,0,0,0.0,1.0
515308,107881,digital,2024-03-23,16100.0,D,0.9,1,7600.0,19.8,60.0,2024-03-24,written_off,True,35.0,0.222,1,1,66.0,0.415
515309,107882,digital,2025-05-28,51000.0,B,0.1927,1,44800.0,12.1,90.0,2025-05-28,closed_good,False,3.0,1.0,0,0,0.0,1.0
515310,107883,sales_assisted,2024-12-11,32300.0,D,0.7373,1,14800.0,22.21,90.0,2024-12-12,written_off,True,93.0,0.24,0,0,0.0,1.0
515311,107884,digital,2025-01-22,10600.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515312,107884,digital,2025-03-26,8200.0,D,0.8235,1,3900.0,18.16,30.0,2025-03-26,closed_default,True,36.0,0.378,0,0,0.0,1.0
515313,107884,digital,2025-06-13,6800.0,D,0.9,0,0.0,,,,rejected,,,,1,1,36.0,0.378
515314,107884,digital,2025-08-10,8700.0,D,0.9,1,4300.0,18.3,120.0,2025-08-10,written_off,True,58.0,0.026,1,1,36.0,0.378
515315,107885,digital,2025-04-14,17800.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515316,107886,digital,2025-02-14,13200.0,D,0.9,1,6400.0,19.17,120.0,2025-02-15,written_off,True,80.0,0.442,0,0,0.0,1.0
515317,107886,digital,2025-04-18,7000.0,D,0.9,1,3400.0,21.26,60.0,2025-04-18,written_off,True,96.0,0.305,1,1,80.0,0.442
515318,107886,digital,2025-06-24,7800.0,D,0.9,1,3700.0,19.92,120.0,2025-06-24,closed_default,True,182.0,0.294,2,2,88.0,0.373
515319,107887,digital,2024-11-24,41200.0,D,0.8484,1,19300.0,21.48,120.0,2024-11-25,written_off,True,187.0,0.515,0,0,0.0,1.0
515320,107888,sales_assisted,2023-06-15,22500.0,B,0.1766,1,19100.0,10.84,30.0,2023-06-15,closed_good,False,0.0,1.0,0,0,0.0,1.0
515321,107888,sales_assisted,2023-07-19,45100.0,C,0.2731,0,0.0,,,,rejected,,,,1,0,0.0,1.0
515322,107888,sales_assisted,2023-09-27,44400.0,B,0.246,1,38600.0,9.92,30.0,2023-09-28,closed_good,False,8.0,1.0,1,0,0.0,1.0
515323,107888,sales_assisted,2023-12-16,29200.0,B,0.1476,1,24700.0,11.14,60.0,2023-12-16,closed_good,False,0.0,1.0,2,0,4.0,1.0
515324,107889,sales_assisted,2023-12-27,35600.0,D,0.8408,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515325,107889,sales_assisted,2024-04-16,38800.0,D,0.6712,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515326,107890,digital,2023-12-22,21200.0,A,0.0484,1,19300.0,6.26,60.0,2023-12-23,closed_good,False,0.0,1.0,0,0,0.0,1.0
515327,107890,digital,2024-02-13,14100.0,A,0.0454,1,13500.0,8.04,90.0,2024-02-14,closed_good,False,0.0,1.0,1,0,0.0,1.0
515328,107891,sales_assisted,2023-06-18,59100.0,D,0.7602,1,27300.0,19.7,30.0,2023-06-18,closed_good,False,6.0,1.0,0,0,0.0,1.0
515329,107892,digital,2023-09-30,37700.0,C,0.3426,1,24300.0,17.0,60.0,2023-10-01,written_off,True,144.0,0.209,0,0,0.0,1.0
515330,107892,digital,2024-01-11,26500.0,D,0.9,0,0.0,,,,rejected,,,,1,1,144.0,0.209
515331,107892,digital,2024-04-26,46300.0,D,0.9,0,0.0,,,,rejected,,,,1,1,144.0,0.209
515332,107892,digital,2024-05-25,22000.0,D,0.9,0,0.0,,,,rejected,,,,1,1,144.0,0.209
515333,107893,digital,2024-12-12,14200.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515334,107893,digital,2025-04-03,32900.0,D,0.9,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515335,107894,digital,2024-06-15,18000.0,C,0.2929,1,11900.0,13.59,60.0,2024-06-16,closed_good,False,4.0,1.0,0,0,0.0,1.0
515336,107894,digital,2024-08-19,27800.0,C,0.3551,1,18100.0,14.22,90.0,2024-08-19,closed_good,False,12.0,1.0,1,0,4.0,1.0
515337,107895,sales_assisted,2023-02-21,31000.0,D,0.6911,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515338,107896,digital,2024-09-06,54200.0,D,0.6801,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515339,107897,digital,2023-09-23,112000.0,A,0.0332,1,105000.0,6.48,60.0,2023-09-23,written_off,True,78.0,0.384,0,0,0.0,1.0
515340,107897,digital,2023-11-13,108000.0,D,0.5595,0,0.0,,,,rejected,,,,1,1,78.0,0.384
515341,107897,digital,2024-02-04,82800.0,D,0.6583,1,39800.0,20.06,120.0,2024-02-04,closed_default,True,59.0,0.277,1,1,78.0,0.384
515342,107898,sales_assisted,2023-02-19,28700.0,D,0.5052,1,14000.0,18.94,120.0,2023-02-20,closed_good,False,7.0,1.0,0,0,0.0,1.0
515343,107898,sales_assisted,2023-06-01,11700.0,C,0.2591,0,0.0,,,,rejected,,,,1,0,7.0,1.0
515344,107899,digital,2023-03-11,38700.0,D,0.7195,1,18100.0,20.36,60.0,2023-03-11,closed_default,True,165.0,0.201,0,0,0.0,1.0
515345,107900,digital,2023-03-25,4900.0,D,0.8303,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515346,107900,digital,2023-05-26,9200.0,D,0.608,1,4600.0,21.36,120.0,2023-05-26,written_off,True,52.0,0.36,0,0,0.0,1.0
515347,107900,digital,2023-09-17,6400.0,D,0.9,0,0.0,,,,rejected,,,,1,1,52.0,0.36
515348,107901,sales_assisted,2023-08-14,16600.0,C,0.3173,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515349,107901,sales_assisted,2023-09-11,15200.0,B,0.1878,1,12700.0,10.97,90.0,2023-09-12,closed_good,False,2.0,1.0,0,0,0.0,1.0
515350,107901,sales_assisted,2023-12-12,34700.0,B,0.1243,1,30900.0,9.8,90.0,2023-12-13,closed_good,False,0.0,1.0,1,0,2.0,1.0
515351,107902,sales_assisted,2024-08-13,19900.0,D,0.7831,1,9000.0,22.0,60.0,2024-08-13,closed_default,True,119.0,0.529,0,0,0.0,1.0
515352,107903,sales_assisted,2023-10-18,37200.0,D,0.7404,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515353,107904,sales_assisted,2025-03-10,27100.0,C,0.3955,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515354,107904,sales_assisted,2025-04-25,32100.0,C,0.4165,1,21600.0,14.37,60.0,2025-04-25,closed_good,False,6.0,1.0,0,0,0.0,1.0
515355,107905,digital,2023-11-24,26700.0,A,0.1067,1,26000.0,7.84,90.0,2023-11-24,closed_good,False,5.0,1.0,0,0,0.0,1.0
515356,107906,digital,2023-02-19,6400.0,D,0.7552,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515357,107906,digital,2023-04-24,4300.0,D,0.8563,0,0.0,,,,rejected,,,,0,0,0.0,1.0
515358,107907,sales_assisted,2023-05-18,34400.0,D,0.8676,1,15800.0,23.81,60.0,2023-05-18,closed_default,True,167.0,0.429,0,0,0.0,1.0
515359,107907,sales_assisted,2023-09-06,44800.0,D,0.9,1,20700.0,21.13,90.0,2023-09-06,closed_default,True,46.0,0.593,1,1,167.0,0.429
515360,107907,sales_assisted,2023-10-09,32400.0,D,0.9,0,0.0,,,,rejected,,,,2,2,106.5,0.511
515361,107908,digital,2023-08-01,15900.0,D,0.9,1,7500.0,18.75,60.0,2023-08-02,closed_default,True,91.0,0.11,0,0,0.0,1.0
515362,107908,digital,2023-10-12,19700.0,D,0.9,0,0.0,,,,rejected,,,,1,1,91.0,0.11
515363,107908,digital,2024-01-07,33700.0,D,0.9,1,15300.0,19.67,120.0,2024-01-07,closed_default,True,56.0,0.472,1,1,91.0,0.11
