customer_id,acquisition_channel,region,employment_type,age,gender,monthly_income_kes,signup_date
106942,digital,Nairobi,formal_employed,31,M,50600.0,2023-04-24
106943,digital,Nyeri,self_employed_business,18,F,21800.0,2025-01-22
106944,digital,Uasin Gishu,informal_gig,48,F,18300.0,2023-10-05
106945,sales_assisted,Kiambu,informal_gig,29,M,28500.0,2024-01-01
106946,sales_assisted,Uasin Gishu,self_employed_business,44,F,48300.0,2024-02-02
106947,sales_assisted,Mombasa,self_employed_business,26,F,51200.0,2023-07-29
106948,sales_assisted,Nairobi,formal_employed,34,M,33200.0,2025-02-02
106949,sales_assisted,Nairobi,self_employed_business,41,F,46900.0,2023-05-25
106950,digital,Kiambu,civil_servant,40,M,30300.0,2024-07-06
106951,sales_assisted,Kiambu,formal_employed,30,M,63200.0,2023-11-27
106952,digital,Nyeri,informal_gig,37,M,30600.0,2025-05-22
106953,sales_assisted,Kiambu,formal_employed,39,F,20300.0,2024-03-17
106954,sales_assisted,Eldoret,self_employed_business,31,M,42200.0,2025-03-04
106955,digital,Nairobi,informal_gig,22,F,12400.0,2024-03-03
106956,digital,Nairobi,informal_gig,27,M,29300.0,2024-09-27
106957,digital,Mombasa,self_employed_business,29,F,20900.0,2024-07-10
106958,digital,Machakos,informal_gig,33,F,24800.0,2023-11-28
106959,sales_assisted,Nairobi,informal_gig,47,M,28500.0,2024-12-13
106960,digital,Uasin Gishu,self_employed_business,41,F,39000.0,2023-10-23
106961,digital,Kakamega,self_employed_business,25,F,51100.0,2023-05-30
106962,digital,Nakuru,self_employed_business,49,F,42500.0,2024-08-29
106963,digital,West Pokot,self_employed_business,32,F,61800.0,2023-10-26
106964,digital,Eldoret,informal_gig,39,F,12300.0,2024-10-04
106965,digital,Meru,self_employed_business,24,F,32200.0,2024-10-30
106966,digital,Mombasa,self_employed_business,28,F,8800.0,2024-10-13
106967,digital,Mombasa,formal_employed,42,F,39700.0,2025-03-13
106968,digital,Nairobi,formal_employed,25,M,23600.0,2024-12-01
106969,digital,Kisumu,self_employed_business,33,F,16900.0,2025-01-25
106970,sales_assisted,Machakos,informal_gig,37,M,8300.0,2025-05-03
106971,digital,Nyeri,informal_gig,23,M,17800.0,2025-05-22
106972,digital,West Pokot,civil_servant,18,F,44100.0,2023-02-08
106973,sales_assisted,Nairobi,informal_gig,41,M,26200.0,2024-12-19
106974,digital,Nyeri,formal_employed,58,F,63000.0,2025-02-18
106975,digital,Nairobi,informal_gig,37,M,30300.0,2025-05-24
106976,sales_assisted,Nairobi,informal_gig,38,F,12100.0,2023-07-05
106977,digital,Machakos,informal_gig,25,M,15500.0,2025-04-22
106978,sales_assisted,West Pokot,self_employed_business,46,M,40900.0,2025-06-10
106979,sales_assisted,Uasin Gishu,self_employed_business,29,F,41200.0,2024-08-12
106980,sales_assisted,Kiambu,formal_employed,43,F,69800.0,2023-12-16
106981,sales_assisted,Nairobi,formal_employed,38,F,39800.0,2024-09-27
106982,digital,Nairobi,formal_employed,38,F,58800.0,2023-04-23
106983,sales_assisted,Nairobi,self_employed_business,38,F,35800.0,2023-10-05
106984,digital,Eldoret,informal_gig,38,M,25100.0,2024-05-12
106985,sales_assisted,Mombasa,formal_employed,35,M,52000.0,2025-03-19
106986,digital,Nairobi,formal_employed,41,M,44600.0,2024-02-11
106987,digital,Mombasa,informal_gig,26,M,13400.0,2024-09-21
106988,digital,Kisumu,informal_gig,30,F,24400.0,2024-05-22
106989,digital,Meru,self_employed_business,46,M,47800.0,2025-03-17
106990,digital,Mombasa,self_employed_business,34,M,39600.0,2025-03-03
106991,digital,Nakuru,self_employed_business,30,M,8000.0,2023-07-10
106992,sales_assisted,Kakamega,informal_gig,42,F,20400.0,2024-02-26
106993,digital,Kakamega,informal_gig,40,F,28000.0,2023-11-28
106994,sales_assisted,Nairobi,formal_employed,21,F,27400.0,2024-08-19
106995,sales_assisted,Nairobi,civil_servant,39,M,57100.0,2023-03-18
106996,sales_assisted,Uasin Gishu,informal_gig,34,M,16600.0,2023-08-05
106997,digital,Machakos,informal_gig,39,M,19200.0,2025-04-19
106998,sales_assisted,Nairobi,formal_employed,33,M,48700.0,2024-12-18
106999,sales_assisted,Kisumu,civil_servant,37,F,25300.0,2024-12-30
107000,sales_assisted,Eldoret,self_employed_business,18,F,51900.0,2024-08-06
107001,sales_assisted,Nairobi,self_employed_business,24,M,57200.0,2024-11-17
107002,digital,Nairobi,self_employed_business,39,M,21300.0,2024-03-07
107003,digital,Uasin Gishu,formal_employed,56,M,41700.0,2024-01-29
107004,sales_assisted,Kisumu,formal_employed,36,F,79100.0,2024-01-19
107005,digital,Nairobi,formal_employed,26,F,64800.0,2023-01-10
107006,sales_assisted,Kiambu,formal_employed,34,M,16000.0,2023-10-15
107007,digital,Mombasa,self_employed_business,24,M,55700.0,2025-05-22
107008,digital,Eldoret,informal_gig,44,M,8000.0,2024-11-26
107009,digital,Nakuru,informal_gig,33,F,27400.0,2023-12-12
107010,digital,Nairobi,self_employed_business,42,M,25000.0,2023-05-14
107011,sales_assisted,Nairobi,formal_employed,31,M,53300.0,2023-08-12
107012,digital,Nyeri,self_employed_business,43,F,41800.0,2024-07-02
107013,sales_assisted,Eldoret,informal_gig,18,M,23200.0,2025-02-07
107014,digital,Kiambu,informal_gig,33,M,27200.0,2023-11-01
107015,sales_assisted,Nairobi,self_employed_business,37,M,30500.0,2023-07-05
107016,digital,Machakos,civil_servant,30,M,30400.0,2024-01-01
107017,digital,Mombasa,informal_gig,36,F,30200.0,2023-06-04
107018,digital,Kakamega,informal_gig,36,M,22100.0,2024-02-15
107019,digital,Nakuru,informal_gig,42,F,17000.0,2024-02-29
107020,sales_assisted,Eldoret,self_employed_business,38,F,35300.0,2023-10-05
107021,sales_assisted,Nairobi,civil_servant,36,M,35800.0,2024-02-17
107022,digital,Nairobi,civil_servant,40,M,34500.0,2024-06-15
107023,digital,Kiambu,informal_gig,20,F,25900.0,2025-03-07
107024,digital,Nairobi,informal_gig,26,M,14300.0,2024-11-24
107025,digital,Nairobi,civil_servant,20,F,64300.0,2025-06-15
107026,digital,Uasin Gishu,informal_gig,37,M,24000.0,2024-05-30
107027,digital,Nairobi,formal_employed,36,F,11900.0,2023-08-22
107028,digital,Eldoret,self_employed_business,45,F,42200.0,2023-03-06
107029,sales_assisted,Kiambu,self_employed_business,36,F,23900.0,2023-06-30
107030,digital,Machakos,informal_gig,27,F,21800.0,2023-11-21
107031,digital,Nairobi,self_employed_business,34,F,35700.0,2024-02-26
107032,digital,Kisumu,self_employed_business,18,F,48300.0,2024-06-01
107033,digital,Kisumu,civil_servant,29,M,50700.0,2024-02-02
107034,digital,Nakuru,self_employed_business,18,F,41400.0,2023-10-23
107035,sales_assisted,Machakos,formal_employed,35,M,79400.0,2025-01-10
107036,digital,Nyeri,informal_gig,30,F,15600.0,2024-06-30
107037,sales_assisted,Nairobi,self_employed_business,31,M,58800.0,2023-03-29
107038,sales_assisted,Nairobi,formal_employed,24,M,70100.0,2024-04-19
107039,sales_assisted,Meru,informal_gig,26,M,25000.0,2023-05-25
107040,sales_assisted,Mombasa,civil_servant,39,F,47300.0,2024-12-11
107041,digital,Kiambu,self_employed_business,20,F,52500.0,2023-07-03
107042,digital,Nairobi,self_employed_business,37,M,33200.0,2024-04-17
107043,digital,Nairobi,self_employed_business,25,M,30300.0,2023-03-16
107044,sales_assisted,Meru,informal_gig,18,F,18000.0,2025-04-26
107045,sales_assisted,Nyeri,self_employed_business,44,M,42400.0,2023-02-28
107046,digital,Nairobi,self_employed_business,44,F,30900.0,2024-07-26
107047,digital,Kiambu,informal_gig,28,M,15600.0,2024-04-08
107048,digital,Mombasa,civil_servant,28,F,23400.0,2023-02-24
107049,digital,Nairobi,self_employed_business,30,M,23000.0,2025-03-11
107050,sales_assisted,Kisumu,self_employed_business,25,F,28300.0,2024-01-04
107051,digital,Nairobi,informal_gig,27,F,16600.0,2025-01-10
107052,digital,Meru,formal_employed,37,F,46900.0,2024-02-19
107053,digital,Nakuru,informal_gig,51,M,15200.0,2023-06-23
107054,digital,Mombasa,self_employed_business,29,M,45500.0,2023-09-15
107055,digital,Nairobi,formal_employed,42,M,80400.0,2023-05-10
107056,sales_assisted,Kiambu,formal_employed,36,F,67500.0,2024-01-04
107057,digital,Uasin Gishu,formal_employed,18,M,25900.0,2024-07-04
107058,digital,Mombasa,informal_gig,32,M,19400.0,2024-05-07
107059,digital,Mombasa,informal_gig,31,F,10800.0,2023-10-24
107060,digital,Nyeri,informal_gig,46,M,23700.0,2023-11-16
107061,digital,Nairobi,informal_gig,46,F,24200.0,2024-03-30
107062,digital,Kiambu,self_employed_business,36,F,40600.0,2023-09-16
107063,digital,Kisumu,civil_servant,43,M,23200.0,2024-10-07
107064,digital,West Pokot,informal_gig,31,F,16300.0,2023-10-19
107065,sales_assisted,Nakuru,self_employed_business,43,M,52500.0,2025-03-19
107066,sales_assisted,Nakuru,informal_gig,33,M,25500.0,2023-08-12
107067,sales_assisted,Nakuru,informal_gig,42,F,14400.0,2023-06-18
107068,digital,Nairobi,self_employed_business,43,M,18500.0,2025-04-30
107069,sales_assisted,Nairobi,formal_employed,39,F,43700.0,2023-03-04
107070,sales_assisted,Nyeri,self_employed_business,26,M,36100.0,2023-01-12
107071,digital,Nairobi,civil_servant,29,M,19400.0,2023-07-24
107072,digital,Nairobi,informal_gig,39,M,19300.0,2023-06-05
107073,digital,Nairobi,informal_gig,41,M,17700.0,2024-05-13
107074,sales_assisted,Mombasa,civil_servant,34,F,30600.0,2025-02-14
107075,digital,Kisumu,formal_employed,30,F,37300.0,2023-03-22
107076,digital,Nairobi,civil_servant,34,F,44400.0,2024-04-10
107077,sales_assisted,Kiambu,self_employed_business,30,F,39400.0,2023-10-22
107078,digital,Kiambu,informal_gig,30,M,33000.0,2024-11-30
107079,sales_assisted,Nairobi,self_employed_business,50,M,41000.0,2023-10-02
107080,sales_assisted,Kiambu,self_employed_business,28,F,50200.0,2023-09-30
107081,sales_assisted,Nakuru,self_employed_business,37,F,17900.0,2023-04-09
107082,sales_assisted,Mombasa,self_employed_business,34,M,40300.0,2023-01-02
107083,digital,Uasin Gishu,formal_employed,21,F,38300.0,2025-05-31
107084,sales_assisted,West Pokot,self_employed_business,21,M,49000.0,2024-01-20
107085,sales_assisted,Nakuru,informal_gig,32,F,24200.0,2025-02-07
107086,sales_assisted,Mombasa,civil_servant,18,F,65200.0,2025-05-24
107087,digital,Nakuru,formal_employed,49,M,28200.0,2024-06-17
107088,digital,Kisumu,formal_employed,29,F,32200.0,2024-05-09
107089,digital,Kakamega,self_employed_business,29,F,43200.0,2025-03-06
107090,digital,Nairobi,informal_gig,44,M,20900.0,2024-10-29
107091,digital,Uasin Gishu,self_employed_business,31,M,23700.0,2023-09-14
107092,sales_assisted,Meru,civil_servant,38,F,46000.0,2025-06-10
107093,sales_assisted,Nairobi,formal_employed,27,M,36100.0,2025-01-30
107094,sales_assisted,Kiambu,self_employed_business,33,M,44800.0,2023-01-19
107095,digital,Machakos,civil_servant,41,M,12800.0,2024-09-02
107096,digital,Nakuru,self_employed_business,25,M,33500.0,2023-02-04
107097,digital,Kisumu,self_employed_business,37,M,40400.0,2023-07-29
107098,digital,Kiambu,civil_servant,18,F,42700.0,2024-07-23
107099,digital,Nyeri,self_employed_business,44,M,48600.0,2024-08-29
107100,digital,Nakuru,formal_employed,27,M,40600.0,2023-07-19
107101,digital,Kakamega,formal_employed,32,F,53100.0,2024-04-05
107102,digital,Kiambu,informal_gig,32,M,21400.0,2023-03-31
107103,digital,Nyeri,informal_gig,24,M,28500.0,2024-03-23
107104,digital,Nairobi,formal_employed,23,F,17300.0,2023-08-20
107105,digital,Kisumu,self_employed_business,37,M,8000.0,2025-04-16
107106,sales_assisted,Kiambu,self_employed_business,38,M,57100.0,2024-12-16
107107,digital,Nairobi,formal_employed,25,F,34800.0,2023-12-17
107108,digital,Mombasa,informal_gig,37,M,8000.0,2024-01-16
107109,digital,Eldoret,self_employed_business,38,M,35600.0,2025-04-06
107110,sales_assisted,Kisumu,informal_gig,29,F,17400.0,2025-02-20
107111,digital,Meru,informal_gig,21,M,25200.0,2025-01-15
107112,sales_assisted,Nairobi,formal_employed,32,F,53900.0,2024-05-06
107113,digital,Machakos,informal_gig,36,M,18300.0,2024-01-16
107114,sales_assisted,Nakuru,informal_gig,32,F,30200.0,2024-07-06
107115,sales_assisted,Kiambu,self_employed_business,27,M,19600.0,2024-11-28
107116,digital,Mombasa,formal_employed,37,F,8000.0,2023-04-03
107117,sales_assisted,Nairobi,informal_gig,44,F,23300.0,2023-04-14
107118,digital,Nyeri,informal_gig,26,M,19700.0,2024-02-03
107119,sales_assisted,Machakos,informal_gig,30,M,8000.0,2024-03-27
107120,digital,Nakuru,self_employed_business,57,F,47300.0,2023-06-15
107121,digital,Nairobi,informal_gig,35,F,8000.0,2023-02-26
107122,sales_assisted,Eldoret,informal_gig,21,M,21000.0,2024-03-28
107123,sales_assisted,Nyeri,self_employed_business,28,F,49700.0,2023-06-26
107124,digital,Nakuru,formal_employed,26,M,49600.0,2023-05-13
107125,sales_assisted,Uasin Gishu,self_employed_business,36,F,41000.0,2023-11-18
107126,digital,Nakuru,informal_gig,35,M,17800.0,2025-04-01
107127,digital,Meru,formal_employed,27,F,48000.0,2023-03-24
107128,sales_assisted,Mombasa,informal_gig,49,F,26500.0,2024-02-20
107129,digital,Nairobi,formal_employed,33,M,33400.0,2025-03-13
107130,digital,Uasin Gishu,informal_gig,28,M,12000.0,2023-01-04
107131,sales_assisted,Nairobi,formal_employed,22,M,59200.0,2025-02-27
107132,digital,Uasin Gishu,informal_gig,24,F,38300.0,2024-12-06
107133,digital,Nairobi,self_employed_business,21,M,60700.0,2023-01-04
107134,digital,Nairobi,informal_gig,31,M,8000.0,2024-01-09
107135,sales_assisted,Uasin Gishu,civil_servant,25,M,60000.0,2023-03-31
107136,digital,Kakamega,formal_employed,40,M,33600.0,2023-12-11
107137,digital,Nairobi,formal_employed,27,M,77400.0,2025-04-25
107138,sales_assisted,Eldoret,formal_employed,40,F,26300.0,2025-01-22
107139,digital,Nairobi,self_employed_business,37,M,20900.0,2023-01-03
107140,digital,Kiambu,informal_gig,38,M,21600.0,2025-01-09
107141,sales_assisted,Nairobi,formal_employed,41,M,37800.0,2025-05-10
107142,sales_assisted,Kisumu,informal_gig,50,F,18900.0,2024-07-31
107143,digital,Nairobi,self_employed_business,25,F,52300.0,2024-05-30
107144,sales_assisted,Meru,civil_servant,40,M,59800.0,2024-08-19
107145,sales_assisted,Uasin Gishu,self_employed_business,36,M,23700.0,2024-05-13
107146,digital,Kiambu,civil_servant,42,F,66200.0,2023-08-04
107147,sales_assisted,Nakuru,self_employed_business,33,M,19300.0,2023-02-01
107148,sales_assisted,Nairobi,civil_servant,43,F,30300.0,2023-02-13
107149,digital,Nairobi,informal_gig,21,M,44300.0,2023-11-23
107150,digital,Kiambu,self_employed_business,23,F,43600.0,2024-10-27
107151,sales_assisted,Nairobi,informal_gig,27,F,16200.0,2025-01-22
107152,sales_assisted,Eldoret,self_employed_business,32,M,42000.0,2023-07-20
107153,digital,Nakuru,self_employed_business,33,M,48700.0,2023-10-19
107154,sales_assisted,Nyeri,self_employed_business,26,M,43100.0,2023-01-10
107155,sales_assisted,Kisumu,informal_gig,24,F,33300.0,2025-03-25
107156,sales_assisted,Kisumu,informal_gig,27,M,14400.0,2023-05-25
107157,sales_assisted,Uasin Gishu,formal_employed,18,M,33200.0,2024-04-08
107158,digital,Nyeri,informal_gig,30,F,14200.0,2023-02-23
107159,digital,Eldoret,self_employed_business,32,F,25400.0,2025-01-24
107160,digital,Kiambu,formal_employed,36,M,45800.0,2025-03-03
107161,digital,Eldoret,formal_employed,34,M,25900.0,2024-12-05
107162,digital,Mombasa,formal_employed,49,M,50200.0,2023-06-11
107163,sales_assisted,Nairobi,informal_gig,40,M,27600.0,2024-02-22
107164,sales_assisted,Meru,formal_employed,39,M,23000.0,2025-05-06
107165,digital,Meru,formal_employed,36,F,33700.0,2025-01-21
107166,sales_assisted,Nairobi,self_employed_business,37,F,30200.0,2023-05-20
107167,digital,Nairobi,informal_gig,31,F,20100.0,2025-02-15
107168,digital,Meru,informal_gig,33,M,20600.0,2024-03-10
107169,digital,Nairobi,self_employed_business,50,M,51800.0,2025-05-15
107170,digital,Meru,informal_gig,32,M,30600.0,2024-01-15
107171,digital,Meru,formal_employed,21,M,30400.0,2023-03-10
107172,sales_assisted,Nakuru,informal_gig,39,F,28100.0,2024-03-16
107173,sales_assisted,Nairobi,formal_employed,40,F,69700.0,2024-12-28
107174,digital,Nakuru,formal_employed,34,F,66800.0,2025-01-18
107175,digital,Nakuru,self_employed_business,18,F,41100.0,2024-08-22
107176,digital,Eldoret,formal_employed,44,M,44000.0,2025-02-21
107177,sales_assisted,Machakos,formal_employed,35,M,19700.0,2024-09-22
107178,sales_assisted,Kiambu,informal_gig,30,F,18400.0,2024-06-04
107179,digital,Nairobi,self_employed_business,43,F,15300.0,2025-04-14
107180,digital,Meru,formal_employed,18,F,65500.0,2023-09-01
107181,digital,Nakuru,informal_gig,34,M,19700.0,2023-02-05
107182,sales_assisted,Kiambu,informal_gig,28,F,21200.0,2025-04-23
107183,digital,Nairobi,civil_servant,46,M,30100.0,2024-11-10
107184,digital,Kisumu,formal_employed,35,M,19600.0,2024-11-29
107185,digital,Kisumu,informal_gig,25,F,28300.0,2023-12-04
107186,digital,Nakuru,informal_gig,43,M,26400.0,2024-04-07
107187,digital,Nyeri,self_employed_business,18,M,52200.0,2024-06-26
107188,digital,Nairobi,formal_employed,37,M,13500.0,2024-08-04
107189,sales_assisted,Nairobi,self_employed_business,21,M,58000.0,2023-08-01
107190,digital,Kakamega,formal_employed,28,F,42700.0,2023-12-14
107191,digital,Kisumu,informal_gig,30,M,28800.0,2023-09-19
107192,digital,Nairobi,informal_gig,41,F,8000.0,2024-02-07
107193,digital,Nakuru,formal_employed,52,M,52400.0,2024-07-08
107194,sales_assisted,Nairobi,formal_employed,18,F,43700.0,2023-08-15
107195,sales_assisted,Kiambu,civil_servant,37,M,36500.0,2023-11-28
107196,digital,Kisumu,self_employed_business,52,F,36500.0,2023-11-23
107197,sales_assisted,Nairobi,self_employed_business,27,F,28900.0,2023-09-26
107198,sales_assisted,Mombasa,civil_servant,27,M,17400.0,2024-12-31
107199,sales_assisted,West Pokot,formal_employed,35,F,22200.0,2023-02-02
107200,digital,West Pokot,informal_gig,40,M,22200.0,2024-06-18
107201,digital,Nairobi,informal_gig,38,M,33500.0,2023-05-18
107202,digital,Kakamega,self_employed_business,29,M,54800.0,2024-03-17
107203,sales_assisted,Nairobi,self_employed_business,25,F,41500.0,2024-07-01
107204,digital,Nairobi,informal_gig,44,F,17700.0,2024-02-27
107205,digital,Kiambu,formal_employed,26,F,82100.0,2024-01-01
107206,digital,West Pokot,formal_employed,18,M,57300.0,2024-06-22
107207,digital,Nairobi,self_employed_business,19,M,47000.0,2023-01-27
107208,digital,Kiambu,informal_gig,27,M,10300.0,2025-03-27
107209,sales_assisted,Meru,self_employed_business,46,F,41900.0,2023-11-12
107210,digital,Machakos,formal_employed,22,M,22700.0,2023-02-10
107211,sales_assisted,Kiambu,self_employed_business,46,M,69600.0,2023-11-25
107212,sales_assisted,Kisumu,self_employed_business,44,F,25200.0,2023-11-16
107213,digital,Uasin Gishu,informal_gig,35,M,16700.0,2023-07-26
107214,sales_assisted,Nairobi,informal_gig,18,M,16300.0,2024-07-04
107215,digital,Kisumu,self_employed_business,22,M,32400.0,2023-05-30
107216,sales_assisted,Nakuru,informal_gig,27,M,27900.0,2023-11-06
107217,sales_assisted,Kiambu,informal_gig,48,M,22000.0,2023-01-09
107218,digital,Nairobi,informal_gig,27,M,22400.0,2023-07-28
107219,digital,Mombasa,self_employed_business,26,M,48900.0,2024-07-20
107220,digital,Machakos,formal_employed,34,M,17700.0,2023-09-05
107221,digital,Nakuru,informal_gig,20,M,28600.0,2024-11-21
107222,digital,Nairobi,self_employed_business,32,M,40000.0,2024-03-28
107223,digital,Nairobi,self_employed_business,25,F,27300.0,2023-07-29
107224,sales_assisted,Meru,formal_employed,57,M,47400.0,2023-08-26
107225,digital,Nakuru,formal_employed,24,M,47000.0,2023-10-20
107226,digital,Mombasa,formal_employed,50,F,8000.0,2024-05-01
107227,digital,Kisumu,formal_employed,22,F,69700.0,2025-03-20
107228,digital,Uasin Gishu,formal_employed,35,F,66800.0,2023-08-08
107229,sales_assisted,Kiambu,formal_employed,37,M,21500.0,2025-05-19
107230,digital,Nairobi,formal_employed,34,F,31400.0,2024-08-10
107231,digital,West Pokot,formal_employed,33,F,69400.0,2024-05-24
107232,digital,Kiambu,civil_servant,40,M,50600.0,2023-10-12
107233,digital,Machakos,self_employed_business,36,M,43900.0,2023-12-26
107234,digital,Kisumu,self_employed_business,31,M,44600.0,2024-11-17
107235,sales_assisted,Nairobi,informal_gig,26,M,25300.0,2025-06-06
107236,digital,Meru,self_employed_business,31,M,21800.0,2024-03-28
107237,sales_assisted,Kisumu,formal_employed,31,M,34800.0,2023-02-22
107238,digital,Nakuru,self_employed_business,31,F,53200.0,2024-05-25
107239,sales_assisted,Nairobi,self_employed_business,33,F,48000.0,2023-09-23
107240,digital,Nairobi,self_employed_business,20,M,42300.0,2024-11-23
107241,digital,Eldoret,formal_employed,23,M,33300.0,2024-04-17
107242,sales_assisted,Nairobi,self_employed_business,40,F,53000.0,2023-05-07
107243,sales_assisted,Kakamega,formal_employed,18,M,27600.0,2023-08-10
107244,digital,Kiambu,formal_employed,43,F,71700.0,2025-04-01
107245,sales_assisted,Nakuru,informal_gig,27,F,15600.0,2025-04-10
107246,sales_assisted,Nairobi,formal_employed,48,M,29300.0,2023-12-08
107247,digital,Nairobi,self_employed_business,44,M,38500.0,2024-04-18
107248,sales_assisted,Nakuru,formal_employed,30,F,48800.0,2023-11-01
107249,digital,Kiambu,informal_gig,30,M,22900.0,2025-03-12
107250,digital,Eldoret,self_employed_business,47,M,17900.0,2025-02-03
107251,digital,Kiambu,informal_gig,44,F,25700.0,2023-10-25
107252,sales_assisted,Nyeri,self_employed_business,41,M,52900.0,2023-08-13
107253,digital,Nairobi,civil_servant,43,M,38700.0,2023-05-29
107254,digital,Meru,formal_employed,23,F,17200.0,2024-11-24
107255,digital,Mombasa,informal_gig,34,M,20100.0,2025-04-04
107256,digital,Mombasa,self_employed_business,26,M,20800.0,2024-04-20
107257,sales_assisted,Nakuru,self_employed_business,22,M,8600.0,2024-03-06
107258,sales_assisted,Nakuru,informal_gig,34,M,17200.0,2023-11-28
107259,digital,Kakamega,civil_servant,29,F,66000.0,2024-12-14
107260,sales_assisted,Eldoret,informal_gig,31,F,21300.0,2023-02-13
107261,sales_assisted,Nakuru,self_employed_business,28,F,33800.0,2023-10-11
107262,digital,Nairobi,self_employed_business,21,M,48800.0,2024-06-28
107263,digital,Kisumu,formal_employed,48,F,56000.0,2023-04-09
107264,digital,Meru,informal_gig,34,M,9100.0,2023-11-13
107265,digital,Kisumu,self_employed_business,20,M,66400.0,2024-07-24
107266,digital,Nairobi,formal_employed,34,M,48600.0,2023-11-08
107267,sales_assisted,Nakuru,formal_employed,46,F,61300.0,2023-08-25
107268,sales_assisted,Machakos,civil_servant,41,M,30500.0,2024-10-12
107269,digital,Machakos,formal_employed,28,F,9800.0,2025-04-05
107270,sales_assisted,Nairobi,self_employed_business,28,F,36200.0,2023-07-12
107271,sales_assisted,Mombasa,formal_employed,24,M,25200.0,2023-09-22
107272,digital,Mombasa,self_employed_business,26,F,55800.0,2023-07-14
107273,digital,Kakamega,formal_employed,27,M,19500.0,2023-09-15
107274,sales_assisted,Nairobi,informal_gig,19,M,22200.0,2025-04-07
107275,sales_assisted,Eldoret,formal_employed,29,M,55800.0,2024-11-09
107276,digital,Uasin Gishu,formal_employed,36,F,52700.0,2024-12-29
107277,sales_assisted,Nakuru,formal_employed,29,M,36000.0,2023-12-06
107278,digital,Nakuru,formal_employed,34,F,13000.0,2023-04-17
107279,sales_assisted,Nairobi,informal_gig,47,M,8700.0,2023-05-09
107280,sales_assisted,Nairobi,formal_employed,49,F,31400.0,2025-04-18
107281,digital,Uasin Gishu,informal_gig,32,M,9600.0,2023-08-04
107282,digital,Nyeri,self_employed_business,40,M,36900.0,2023-04-06
107283,digital,Nairobi,formal_employed,31,M,31300.0,2024-08-19
107284,sales_assisted,West Pokot,formal_employed,28,M,21700.0,2023-10-17
107285,sales_assisted,Nairobi,self_employed_business,22,M,16400.0,2023-04-22
107286,sales_assisted,Kisumu,self_employed_business,33,M,13800.0,2023-11-02
107287,digital,Kakamega,self_employed_business,42,M,37100.0,2024-09-18
107288,digital,Nakuru,informal_gig,21,M,15500.0,2023-10-31
107289,digital,Kisumu,formal_employed,30,M,45500.0,2025-05-03
107290,digital,Eldoret,self_employed_business,29,F,36800.0,2024-01-31
107291,digital,Nairobi,self_employed_business,35,M,34900.0,2023-05-03
107292,sales_assisted,Nyeri,formal_employed,35,M,56700.0,2025-03-17
107293,digital,Nairobi,self_employed_business,37,M,15600.0,2023-09-08
107294,sales_assisted,Nairobi,self_employed_business,50,F,47900.0,2023-11-17
107295,sales_assisted,Uasin Gishu,self_employed_business,25,M,44000.0,2023-11-03
107296,sales_assisted,Mombasa,informal_gig,24,M,20300.0,2024-03-14
107297,digital,Mombasa,formal_employed,35,F,30500.0,2024-06-12
107298,sales_assisted,Nairobi,self_employed_business,46,F,38600.0,2024-05-23
107299,sales_assisted,Nairobi,informal_gig,19,M,25900.0,2024-08-05
107300,digital,Nairobi,self_employed_business,35,F,16700.0,2023-09-04
107301,sales_assisted,Mombasa,informal_gig,31,F,27400.0,2025-05-17
107302,sales_assisted,Kisumu,self_employed_business,40,F,64400.0,2024-02-26
107303,digital,Mombasa,self_employed_business,38,M,37000.0,2025-06-04
107304,digital,Kiambu,formal_employed,33,F,68500.0,2023-03-05
107305,digital,Uasin Gishu,informal_gig,37,M,26200.0,2023-10-16
107306,digital,Nakuru,self_employed_business,27,F,42000.0,2025-01-12
107307,sales_assisted,Uasin Gishu,formal_employed,40,M,32400.0,2023-07-06
107308,digital,Kiambu,formal_employed,45,F,38900.0,2024-07-29
107309,digital,Uasin Gishu,formal_employed,33,F,27300.0,2023-08-13
107310,digital,Meru,self_employed_business,29,M,52300.0,2025-01-09
107311,digital,Nairobi,formal_employed,31,M,31600.0,2024-07-03
107312,digital,Nairobi,informal_gig,40,F,37500.0,2024-03-21
107313,digital,West Pokot,civil_servant,32,M,47000.0,2023-08-30
107314,digital,Kisumu,civil_servant,22,F,46300.0,2025-04-11
107315,digital,West Pokot,formal_employed,41,F,21200.0,2025-01-03
107316,sales_assisted,Meru,self_employed_business,24,F,48100.0,2024-02-18
107317,sales_assisted,Nairobi,informal_gig,36,F,20100.0,2024-02-21
107318,digital,Mombasa,informal_gig,18,M,17000.0,2024-11-19
107319,digital,Nyeri,formal_employed,33,M,33200.0,2023-01-10
107320,digital,Nairobi,informal_gig,32,F,11100.0,2024-12-05
107321,digital,Meru,self_employed_business,18,M,38200.0,2024-12-08
107322,digital,Nyeri,informal_gig,35,F,20500.0,2024-10-31
107323,sales_assisted,Nairobi,civil_servant,23,M,19000.0,2024-01-16
107324,sales_assisted,Nairobi,civil_servant,33,F,48200.0,2024-02-20
107325,digital,Kisumu,self_employed_business,29,M,70400.0,2025-06-12
107326,sales_assisted,Kiambu,formal_employed,19,F,19400.0,2024-09-21
107327,digital,Kisumu,self_employed_business,23,M,36300.0,2024-11-17
107328,digital,Nairobi,informal_gig,24,M,36600.0,2024-02-19
107329,digital,Nairobi,self_employed_business,41,M,26200.0,2024-05-18
107330,digital,Nakuru,self_employed_business,40,M,44700.0,2023-12-04
