loan_id,customer_id,disbursed_date,tenor_days,loan_status,days_late_final,repaid_pct_final,approved_amount_kes,due_date
517941,109246,2025-04-24,60.0,closed_good,0.0,1.0,11900.0,2025-06-23
517944,109248,2024-06-30,90.0,closed_good,0.0,1.0,8100.0,2024-09-28
517952,109253,2023-04-22,60.0,closed_default,66.0,0.349,3200.0,2023-06-21
517953,109253,2023-05-27,60.0,closed_default,199.0,0.508,4400.0,2023-07-26
517954,109254,2023-12-19,30.0,closed_good,0.0,1.0,34200.0,2024-01-18
517957,109256,2023-10-04,30.0,closed_good,14.0,1.0,25300.0,2023-11-03
517959,109258,2024-11-08,90.0,closed_good,0.0,1.0,48600.0,2025-02-06
517960,109259,2025-03-07,120.0,written_off,79.0,0.16,25900.0,2025-07-05
517969,109264,2025-05-02,90.0,closed_default,119.0,0.589,3900.0,2025-07-31
517972,109267,2024-12-28,90.0,closed_good,0.0,1.0,7300.0,2025-03-28
517976,109270,2024-10-30,120.0,closed_good,0.0,1.0,25600.0,2025-02-27
517977,109270,2024-12-11,60.0,closed_good,4.0,1.0,17300.0,2025-02-09
517978,109270,2025-01-26,90.0,closed_good,1.0,1.0,16200.0,2025-04-26
517979,109271,2023-10-11,60.0,closed_good,0.0,1.0,46200.0,2023-12-10
517982,109271,2024-06-21,60.0,written_off,87.0,0.024,25600.0,2024-08-20
517983,109272,2025-01-16,90.0,closed_default,55.0,0.472,18700.0,2025-04-16
517984,109273,2025-03-22,90.0,closed_good,0.0,1.0,20200.0,2025-06-20
517987,109274,2024-07-10,90.0,closed_default,181.0,0.485,14200.0,2024-10-08
517988,109275,2023-08-11,120.0,closed_good,4.0,1.0,31100.0,2023-12-09
517990,109276,2024-10-08,120.0,written_off,115.0,0.547,11500.0,2025-02-05
517991,109277,2023-07-20,60.0,closed_good,0.0,1.0,18200.0,2023-09-18
517992,109278,2025-05-30,30.0,closed_good,2.0,1.0,13100.0,2025-06-29
517993,109279,2025-02-10,120.0,closed_default,182.0,0.168,12600.0,2025-06-10
517995,109280,2024-11-01,30.0,written_off,48.0,0.038,17600.0,2024-12-01
517998,109281,2024-06-03,90.0,closed_default,133.0,0.564,15400.0,2024-09-01
517999,109282,2023-06-15,30.0,closed_good,0.0,1.0,19100.0,2023-07-15
518000,109283,2023-02-17,60.0,written_off,41.0,0.172,1200.0,2023-04-18
518002,109284,2023-01-22,60.0,closed_good,0.0,1.0,9900.0,2023-03-23
518008,109287,2023-09-26,120.0,closed_default,190.0,0.516,4400.0,2024-01-24
518009,109288,2023-11-18,90.0,written_off,108.0,0.494,19600.0,2024-02-16
518010,109289,2023-06-19,120.0,closed_good,8.0,1.0,23500.0,2023-10-17
518011,109290,2024-10-16,120.0,closed_good,4.0,1.0,17500.0,2025-02-13
518013,109291,2025-06-21,90.0,closed_good,6.0,1.0,26300.0,2025-09-19
518014,109291,2025-07-22,30.0,closed_good,3.0,1.0,12400.0,2025-08-21
518016,109292,2023-03-14,120.0,closed_good,12.0,1.0,30000.0,2023-07-12
518017,109292,2023-07-04,90.0,closed_good,3.0,1.0,36000.0,2023-10-02
518022,109294,2025-03-23,90.0,written_off,93.0,0.291,16800.0,2025-06-21
518024,109295,2024-02-06,120.0,closed_good,3.0,1.0,24500.0,2024-06-05
518025,109295,2024-03-14,60.0,closed_good,0.0,1.0,28600.0,2024-05-13
518026,109295,2024-04-18,30.0,closed_default,158.0,0.001,34000.0,2024-05-18
518029,109297,2024-12-29,90.0,closed_good,8.0,1.0,34800.0,2025-03-29
518030,109298,2024-08-03,30.0,closed_good,0.0,1.0,46200.0,2024-09-02
518033,109300,2023-10-20,120.0,closed_good,0.0,1.0,16200.0,2024-02-17
518034,109301,2023-02-01,60.0,closed_good,12.0,1.0,5100.0,2023-04-02
518035,109302,2024-12-26,120.0,closed_good,3.0,1.0,3200.0,2025-04-25
518038,109302,2025-06-20,30.0,closed_default,109.0,0.197,4200.0,2025-07-20
518041,109305,2023-11-20,90.0,closed_default,125.0,0.019,4000.0,2024-02-18
518048,109309,2024-07-29,30.0,closed_good,0.0,1.0,30600.0,2024-08-28
518052,109311,2023-12-18,60.0,closed_default,119.0,0.023,36700.0,2024-02-16
518053,109312,2024-07-23,30.0,written_off,85.0,0.267,12200.0,2024-08-22
518056,109314,2024-09-19,30.0,closed_good,0.0,1.0,27600.0,2024-10-19
518058,109314,2024-12-07,120.0,closed_good,0.0,1.0,30000.0,2025-04-06
518059,109314,2025-01-28,30.0,closed_good,0.0,1.0,16700.0,2025-02-27
518062,109317,2024-10-16,30.0,closed_default,89.0,0.497,6800.0,2024-11-15
518067,109318,2025-04-18,120.0,closed_default,117.0,0.378,2100.0,2025-08-16
518069,109319,2025-08-28,60.0,written_off,185.0,0.348,1100.0,2025-10-27
518070,109320,2023-12-01,120.0,written_off,118.0,0.224,8800.0,2024-03-30
518072,109320,2024-04-08,120.0,closed_default,161.0,0.259,9300.0,2024-08-06
518073,109321,2025-03-15,90.0,closed_good,0.0,1.0,31300.0,2025-06-13
518074,109321,2025-05-05,60.0,closed_default,175.0,0.125,25200.0,2025-07-04
518078,109322,2024-07-31,120.0,closed_default,120.0,0.183,22700.0,2024-11-28
518079,109323,2023-01-19,30.0,closed_good,4.0,1.0,23800.0,2023-02-18
518080,109323,2023-03-12,60.0,closed_good,8.0,1.0,24600.0,2023-05-11
518081,109323,2023-06-05,60.0,closed_good,0.0,1.0,27100.0,2023-08-04
518083,109324,2025-06-20,120.0,closed_default,60.0,0.303,34300.0,2025-10-18
518086,109325,2023-09-22,30.0,closed_default,140.0,0.461,25900.0,2023-10-22
518087,109326,2023-04-27,90.0,closed_good,6.0,1.0,22600.0,2023-07-26
518089,109327,2024-07-16,90.0,closed_good,4.0,1.0,5800.0,2024-10-14
518091,109328,2024-09-26,120.0,closed_good,6.0,1.0,54800.0,2025-01-24
518092,109328,2025-01-07,60.0,closed_good,8.0,1.0,50000.0,2025-03-08
518094,109329,2024-02-27,90.0,closed_good,1.0,1.0,67900.0,2024-05-27
518095,109329,2024-05-21,30.0,closed_good,6.0,1.0,41900.0,2024-06-20
518096,109329,2024-06-22,60.0,closed_default,87.0,0.297,59900.0,2024-08-21
518098,109330,2024-07-12,60.0,closed_default,125.0,0.306,8400.0,2024-09-10
518099,109331,2025-03-05,60.0,closed_good,0.0,1.0,32900.0,2025-05-04
518100,109331,2025-05-19,30.0,closed_good,0.0,1.0,29500.0,2025-06-18
518101,109332,2024-06-02,60.0,written_off,160.0,0.359,11500.0,2024-08-01
518103,109332,2024-12-13,60.0,written_off,83.0,0.555,20500.0,2025-02-11
518105,109333,2025-01-06,60.0,closed_default,85.0,0.514,6100.0,2025-03-07
518106,109334,2024-06-26,30.0,closed_default,105.0,0.354,14000.0,2024-07-26
518107,109334,2024-10-02,90.0,closed_default,82.0,0.295,11700.0,2024-12-31
518112,109337,2025-05-10,120.0,closed_default,49.0,0.292,5000.0,2025-09-07
518115,109339,2023-11-21,60.0,closed_good,0.0,1.0,16300.0,2024-01-20
518118,109340,2025-03-25,120.0,written_off,175.0,0.247,5600.0,2025-07-23
518119,109341,2024-08-15,30.0,closed_good,5.0,1.0,28300.0,2024-09-14
518120,109342,2023-05-09,60.0,written_off,75.0,0.299,29500.0,2023-07-08
518127,109344,2023-04-13,90.0,closed_good,0.0,1.0,17400.0,2023-07-12
518132,109347,2023-07-15,120.0,closed_good,0.0,1.0,18500.0,2023-11-12
518133,109347,2023-10-11,60.0,closed_good,10.0,1.0,22300.0,2023-12-10
518142,109351,2023-06-29,90.0,written_off,55.0,0.093,20100.0,2023-09-27
518143,109352,2023-04-29,90.0,closed_good,8.0,1.0,21600.0,2023-07-28
518144,109353,2023-12-25,60.0,closed_default,49.0,0.118,6200.0,2024-02-23
518145,109354,2024-07-20,30.0,closed_default,165.0,0.018,15100.0,2024-08-19
518146,109355,2024-08-27,60.0,closed_good,9.0,1.0,51200.0,2024-10-26
518147,109355,2024-10-08,60.0,closed_good,0.0,1.0,76500.0,2024-12-07
518149,109357,2023-10-17,90.0,closed_good,2.0,1.0,6000.0,2024-01-15
518151,109358,2024-02-19,120.0,closed_default,35.0,0.316,17600.0,2024-06-18
518152,109358,2024-05-03,60.0,closed_default,85.0,0.189,12900.0,2024-07-02
518153,109359,2025-02-16,90.0,closed_default,122.0,0.577,1200.0,2025-05-17
518154,109359,2025-04-23,30.0,closed_default,146.0,0.109,3600.0,2025-05-23
518156,109360,2023-10-07,120.0,closed_default,63.0,0.256,7900.0,2024-02-04
518157,109360,2023-12-26,90.0,closed_default,190.0,0.195,6000.0,2024-03-25
518159,109361,2024-06-24,60.0,closed_default,185.0,0.217,15300.0,2024-08-23
518163,109362,2024-11-01,90.0,closed_default,81.0,0.47,30000.0,2025-01-30
518164,109362,2025-02-20,120.0,closed_default,37.0,0.081,30100.0,2025-06-20
518165,109363,2024-02-13,60.0,written_off,105.0,0.239,16600.0,2024-04-13
518167,109363,2024-08-02,120.0,written_off,93.0,0.223,9200.0,2024-11-30
518168,109364,2025-02-14,60.0,written_off,196.0,0.166,10100.0,2025-04-15
518170,109365,2023-10-25,120.0,closed_good,0.0,1.0,43800.0,2024-02-22
518181,109368,2024-12-03,120.0,closed_good,3.0,1.0,5800.0,2025-04-02
518182,109369,2024-05-13,90.0,closed_good,0.0,1.0,48500.0,2024-08-11
518184,109370,2024-05-19,60.0,closed_good,0.0,1.0,9500.0,2024-07-18
518185,109370,2024-07-30,60.0,closed_default,181.0,0.406,10900.0,2024-09-28
518186,109371,2023-12-09,60.0,closed_good,2.0,1.0,10100.0,2024-02-07
518188,109372,2024-03-03,30.0,closed_default,56.0,0.416,14000.0,2024-04-02
518189,109372,2024-06-08,90.0,closed_default,57.0,0.065,14000.0,2024-09-06
518191,109373,2025-05-20,90.0,written_off,81.0,0.092,9500.0,2025-08-18
518193,109374,2024-03-07,90.0,written_off,157.0,0.185,26200.0,2024-06-05
518194,109375,2024-11-01,120.0,closed_good,0.0,1.0,18200.0,2025-03-01
518195,109375,2024-11-30,90.0,closed_default,134.0,0.496,25600.0,2025-02-28
518196,109375,2025-01-27,90.0,closed_default,50.0,0.427,13500.0,2025-04-27
518198,109377,2023-05-11,120.0,closed_default,133.0,0.329,8200.0,2023-09-08
518201,109378,2023-08-14,90.0,closed_good,7.0,1.0,40600.0,2023-11-12
518202,109379,2024-05-20,90.0,closed_good,1.0,1.0,12000.0,2024-08-18
518203,109379,2024-07-27,120.0,closed_good,3.0,1.0,17500.0,2024-11-24
518208,109382,2025-01-06,90.0,closed_good,0.0,1.0,6100.0,2025-04-06
518209,109383,2025-04-30,120.0,closed_default,44.0,0.126,11800.0,2025-08-28
518214,109385,2025-07-16,60.0,closed_good,0.0,1.0,1700.0,2025-09-14
518222,109388,2025-09-23,90.0,closed_default,193.0,0.401,1000.0,2025-12-22
518223,109389,2023-09-08,30.0,closed_good,0.0,1.0,13000.0,2023-10-08
518224,109390,2024-05-23,120.0,closed_default,80.0,0.118,21100.0,2024-09-20
518225,109390,2024-06-17,90.0,closed_default,142.0,0.393,12200.0,2024-09-15
518228,109392,2023-12-03,60.0,closed_good,0.0,1.0,14700.0,2024-02-01
518231,109393,2024-12-15,60.0,closed_default,124.0,0.399,4700.0,2025-02-13
518232,109394,2024-10-07,60.0,closed_good,0.0,1.0,10100.0,2024-12-06
518233,109394,2024-11-03,60.0,closed_default,108.0,0.168,11300.0,2025-01-02
518235,109394,2025-05-04,90.0,closed_default,145.0,0.159,6200.0,2025-08-02
518237,109396,2023-07-26,90.0,closed_good,11.0,1.0,10800.0,2023-10-24
518238,109396,2023-09-13,60.0,closed_good,0.0,1.0,21900.0,2023-11-12
518240,109396,2024-02-25,90.0,closed_good,0.0,1.0,16700.0,2024-05-25
518241,109397,2025-03-13,120.0,closed_default,72.0,0.328,900.0,2025-07-11
518244,109398,2025-05-23,120.0,closed_default,68.0,0.42,10300.0,2025-09-20
518245,109399,2024-05-03,30.0,closed_default,126.0,0.447,21100.0,2024-06-02
518246,109399,2024-07-30,120.0,closed_default,75.0,0.126,6400.0,2024-11-27
518249,109400,2024-02-10,90.0,closed_good,3.0,1.0,47000.0,2024-05-10
518254,109402,2024-11-08,30.0,closed_good,4.0,1.0,32400.0,2024-12-08
518255,109403,2024-04-21,60.0,closed_good,0.0,1.0,68600.0,2024-06-20
518256,109403,2024-07-31,120.0,closed_good,5.0,1.0,63700.0,2024-11-28
518258,109403,2024-12-25,120.0,closed_good,5.0,1.0,39200.0,2025-04-24
518259,109404,2024-08-03,60.0,closed_good,8.0,1.0,24200.0,2024-10-02
518260,109404,2024-09-30,90.0,closed_good,2.0,1.0,36900.0,2024-12-29
518261,109404,2024-12-23,60.0,closed_good,1.0,1.0,37900.0,2025-02-21
518262,109405,2025-04-19,120.0,closed_default,134.0,0.013,6300.0,2025-08-17
518263,109405,2025-07-07,60.0,closed_default,175.0,0.391,9100.0,2025-09-05
518266,109406,2024-11-05,120.0,closed_default,85.0,0.292,24500.0,2025-03-05
518267,109406,2024-12-20,30.0,closed_default,179.0,0.001,11500.0,2025-01-19
518268,109407,2024-04-27,120.0,closed_default,151.0,0.158,11000.0,2024-08-25
518274,109411,2024-02-04,30.0,closed_good,5.0,1.0,9400.0,2024-03-05
518275,109411,2024-03-12,120.0,closed_good,0.0,1.0,10100.0,2024-07-10
518276,109411,2024-05-12,30.0,closed_good,4.0,1.0,10500.0,2024-06-11
518277,109411,2024-08-27,120.0,closed_good,4.0,1.0,9100.0,2024-12-25
518281,109412,2023-06-14,120.0,closed_default,53.0,0.545,10000.0,2023-10-12
518282,109413,2024-11-24,90.0,closed_default,46.0,0.49,37500.0,2025-02-22
518287,109415,2025-05-28,120.0,closed_default,179.0,0.115,13100.0,2025-09-25
518288,109416,2023-08-27,30.0,closed_good,0.0,1.0,7400.0,2023-09-26
518289,109417,2024-01-26,30.0,closed_default,148.0,0.225,8500.0,2024-02-25
518290,109418,2024-07-13,120.0,closed_good,0.0,1.0,17200.0,2024-11-10
518296,109421,2023-09-08,60.0,closed_default,172.0,0.011,14800.0,2023-11-07
518298,109422,2024-08-10,120.0,written_off,46.0,0.016,16700.0,2024-12-08
518300,109423,2023-11-29,120.0,closed_good,0.0,1.0,3000.0,2024-03-28
518301,109424,2025-05-18,60.0,closed_good,9.0,1.0,3700.0,2025-07-17
518302,109424,2025-08-11,120.0,closed_good,9.0,1.0,4400.0,2025-12-09
518304,109425,2023-09-29,30.0,closed_default,111.0,0.032,9500.0,2023-10-29
518306,109427,2024-09-03,30.0,written_off,53.0,0.22,9600.0,2024-10-03
518307,109427,2024-11-20,90.0,closed_default,178.0,0.347,10000.0,2025-02-18
518309,109429,2025-04-12,90.0,closed_good,0.0,1.0,9100.0,2025-07-11
518310,109429,2025-06-18,120.0,closed_good,0.0,1.0,6200.0,2025-10-16
518313,109430,2023-12-17,30.0,closed_good,0.0,1.0,14700.0,2024-01-16
518315,109432,2025-05-26,120.0,closed_good,0.0,1.0,9400.0,2025-09-23
518317,109433,2024-09-09,90.0,closed_good,0.0,1.0,27500.0,2024-12-08
518319,109435,2024-05-04,90.0,closed_good,6.0,1.0,40300.0,2024-08-02
518321,109436,2024-12-01,90.0,closed_good,9.0,1.0,10100.0,2025-03-01
518322,109436,2025-01-17,90.0,closed_good,0.0,1.0,14400.0,2025-04-17
518323,109436,2025-05-13,120.0,closed_good,5.0,1.0,13200.0,2025-09-10
518324,109437,2025-02-09,120.0,closed_default,60.0,0.574,12100.0,2025-06-09
518329,109440,2023-10-11,60.0,closed_good,2.0,1.0,24100.0,2023-12-10
518332,109441,2024-12-07,60.0,written_off,170.0,0.298,9400.0,2025-02-05
518334,109443,2024-08-19,30.0,closed_good,10.0,1.0,30400.0,2024-09-18
518336,109444,2024-11-03,60.0,closed_good,9.0,1.0,67000.0,2025-01-02
518338,109445,2024-12-25,30.0,closed_good,0.0,1.0,20700.0,2025-01-24
518342,109446,2023-06-30,120.0,closed_default,63.0,0.035,4000.0,2023-10-28
518345,109447,2024-06-04,120.0,closed_good,4.0,1.0,15800.0,2024-10-02
518346,109447,2024-07-26,30.0,closed_good,0.0,1.0,22600.0,2024-08-25
518347,109448,2025-05-11,120.0,closed_good,0.0,1.0,24300.0,2025-09-08
518348,109448,2025-06-27,120.0,closed_good,0.0,1.0,28300.0,2025-10-25
518349,109448,2025-09-23,60.0,closed_good,4.0,1.0,49400.0,2025-11-22
518350,109448,2025-11-30,30.0,closed_good,10.0,1.0,42500.0,2025-12-30
518352,109450,2023-05-03,60.0,closed_good,2.0,1.0,14000.0,2023-07-02
518353,109451,2025-05-17,60.0,closed_default,190.0,0.595,11000.0,2025-07-16
518358,109454,2025-05-06,90.0,closed_good,0.0,1.0,18300.0,2025-08-04
518359,109454,2025-08-09,30.0,closed_good,1.0,1.0,16600.0,2025-09-08
518360,109454,2025-10-02,30.0,closed_good,11.0,1.0,6800.0,2025-11-01
518361,109455,2024-06-11,60.0,closed_good,3.0,1.0,14900.0,2024-08-10
518362,109456,2025-02-18,120.0,closed_default,143.0,0.422,27800.0,2025-06-18
518365,109458,2024-03-24,30.0,closed_good,5.0,1.0,9500.0,2024-04-23
518368,109459,2024-04-14,90.0,closed_good,0.0,1.0,36000.0,2024-07-13
518369,109459,2024-08-10,90.0,closed_good,1.0,1.0,46300.0,2024-11-08
518373,109462,2023-02-01,90.0,closed_default,115.0,0.534,10000.0,2023-05-02
518376,109463,2023-09-11,90.0,closed_good,0.0,1.0,20600.0,2023-12-10
518377,109463,2023-12-04,90.0,closed_good,0.0,1.0,12300.0,2024-03-03
518378,109463,2024-01-15,30.0,closed_good,1.0,1.0,15800.0,2024-02-14
518381,109465,2025-05-24,120.0,closed_default,113.0,0.47,10000.0,2025-09-21
518384,109466,2023-03-18,60.0,closed_default,43.0,0.587,4600.0,2023-05-17
518385,109466,2023-07-10,60.0,closed_default,190.0,0.088,3800.0,2023-09-08
518386,109467,2025-04-20,120.0,closed_default,71.0,0.273,3000.0,2025-08-18
518388,109469,2025-06-07,120.0,closed_good,7.0,1.0,32100.0,2025-10-05
518389,109469,2025-08-18,30.0,written_off,82.0,0.356,38100.0,2025-09-17
518391,109470,2023-08-20,30.0,closed_default,55.0,0.371,29500.0,2023-09-19
518392,109470,2023-12-18,90.0,closed_default,79.0,0.42,6100.0,2024-03-17
518394,109471,2023-11-19,90.0,closed_good,7.0,1.0,42600.0,2024-02-17
518395,109471,2024-02-08,90.0,closed_good,0.0,1.0,52900.0,2024-05-08
518396,109472,2023-07-04,120.0,closed_good,4.0,1.0,19000.0,2023-11-01
518405,109476,2024-07-08,30.0,closed_good,0.0,1.0,54200.0,2024-08-07
518410,109480,2023-07-27,60.0,closed_good,3.0,1.0,13600.0,2023-09-25
518411,109480,2023-09-21,30.0,closed_default,164.0,0.528,7000.0,2023-10-21
518415,109482,2023-06-12,60.0,closed_default,146.0,0.459,10000.0,2023-08-11
518421,109485,2023-09-26,90.0,closed_good,0.0,1.0,23400.0,2023-12-25
518422,109485,2023-12-30,30.0,closed_good,7.0,1.0,4100.0,2024-01-29
518423,109486,2023-09-28,90.0,closed_good,6.0,1.0,33700.0,2023-12-27
518427,109487,2024-02-20,90.0,closed_good,4.0,1.0,42200.0,2024-05-20
518430,109488,2023-11-16,90.0,closed_default,197.0,0.283,11700.0,2024-02-14
518435,109491,2025-05-06,90.0,closed_good,4.0,1.0,18600.0,2025-08-04
518436,109492,2024-06-14,30.0,written_off,37.0,0.278,4100.0,2024-07-14
518437,109492,2024-07-21,60.0,closed_default,154.0,0.254,900.0,2024-09-19
518439,109493,2023-07-28,60.0,closed_default,127.0,0.391,17100.0,2023-09-26
518444,109496,2024-09-08,90.0,closed_default,82.0,0.306,27800.0,2024-12-07
518446,109497,2023-04-26,60.0,closed_default,130.0,0.331,10500.0,2023-06-25
518450,109499,2024-05-11,90.0,written_off,130.0,0.462,9600.0,2024-08-09
518452,109500,2024-10-22,90.0,written_off,139.0,0.442,22200.0,2025-01-20
518453,109501,2023-02-18,90.0,closed_default,169.0,0.206,5800.0,2023-05-19
518454,109502,2023-08-03,90.0,closed_good,0.0,1.0,15500.0,2023-11-01
518455,109502,2023-10-13,30.0,closed_good,0.0,1.0,38900.0,2023-11-12
518457,109502,2024-02-15,30.0,closed_good,0.0,1.0,22800.0,2024-03-16
518459,109503,2025-07-22,60.0,closed_good,15.0,1.0,16500.0,2025-09-20
518460,109503,2025-09-12,90.0,closed_default,65.0,0.533,57100.0,2025-12-11
518464,109505,2025-03-02,120.0,closed_default,182.0,0.17,1000.0,2025-06-30
518466,109506,2023-07-28,90.0,closed_default,173.0,0.369,19200.0,2023-10-26
518470,109508,2023-12-27,90.0,closed_good,4.0,1.0,3600.0,2024-03-26
518473,109509,2023-10-16,90.0,closed_default,88.0,0.033,14500.0,2024-01-14
518479,109511,2024-07-09,90.0,closed_good,0.0,1.0,17300.0,2024-10-07
518481,109512,2023-05-09,60.0,closed_good,0.0,1.0,11600.0,2023-07-08
518482,109512,2023-07-13,120.0,closed_good,0.0,1.0,11600.0,2023-11-10
518483,109512,2023-09-05,30.0,closed_default,50.0,0.095,35500.0,2023-10-05
518488,109514,2025-01-17,90.0,closed_good,0.0,1.0,10000.0,2025-04-17
518489,109514,2025-04-05,90.0,closed_good,5.0,1.0,1700.0,2025-07-04
518495,109517,2023-05-08,90.0,closed_good,11.0,1.0,50600.0,2023-08-06
518496,109518,2025-05-27,60.0,closed_good,0.0,1.0,7600.0,2025-07-26
518497,109518,2025-07-15,120.0,closed_good,2.0,1.0,36600.0,2025-11-12
518500,109520,2024-12-28,60.0,closed_default,59.0,0.413,14400.0,2025-02-26
518501,109520,2025-02-15,30.0,written_off,49.0,0.413,9600.0,2025-03-17
518505,109522,2025-01-27,120.0,closed_default,185.0,0.115,8200.0,2025-05-27
518506,109522,2025-04-21,30.0,closed_good,0.0,1.0,5200.0,2025-05-21
518510,109524,2024-02-27,90.0,closed_default,41.0,0.288,26800.0,2024-05-27
518516,109528,2024-09-19,90.0,closed_default,120.0,0.598,11900.0,2024-12-18
518521,109531,2023-12-19,90.0,closed_good,3.0,1.0,11100.0,2024-03-18
518523,109532,2024-06-17,120.0,closed_default,162.0,0.101,29200.0,2024-10-15
518524,109532,2024-09-02,90.0,written_off,118.0,0.374,6800.0,2024-12-01
518527,109534,2025-08-20,90.0,closed_good,0.0,1.0,13300.0,2025-11-18
518529,109535,2024-09-22,60.0,closed_good,0.0,1.0,18800.0,2024-11-21
518530,109535,2024-11-08,90.0,closed_good,0.0,1.0,8900.0,2025-02-06
518534,109537,2023-02-05,60.0,closed_default,144.0,0.048,7700.0,2023-04-06
518536,109537,2023-04-12,30.0,closed_default,125.0,0.161,6500.0,2023-05-12
518541,109540,2025-06-09,30.0,closed_default,44.0,0.513,7800.0,2025-07-09
518542,109541,2024-03-24,30.0,closed_good,10.0,1.0,40200.0,2024-04-23
518546,109544,2025-02-16,30.0,written_off,133.0,0.569,17400.0,2025-03-18
518559,109548,2023-11-16,120.0,closed_good,0.0,1.0,31700.0,2024-03-15
518561,109550,2024-02-27,120.0,closed_default,77.0,0.293,8100.0,2024-06-26
518562,109551,2023-10-06,60.0,written_off,122.0,0.325,34200.0,2023-12-05
518564,109552,2025-02-10,30.0,written_off,137.0,0.385,29500.0,2025-03-12
518566,109553,2025-02-11,90.0,closed_good,0.0,1.0,26700.0,2025-05-12
518571,109556,2023-02-16,30.0,closed_default,109.0,0.297,8000.0,2023-03-18
518573,109557,2024-02-20,30.0,closed_default,89.0,0.451,11600.0,2024-03-21
518576,109559,2024-04-01,120.0,closed_default,134.0,0.069,38200.0,2024-07-30
518580,109560,2023-09-01,30.0,closed_default,192.0,0.454,25700.0,2023-10-01
518582,109562,2023-01-29,90.0,written_off,198.0,0.353,42800.0,2023-04-29
518583,109563,2024-12-20,120.0,closed_good,4.0,1.0,31900.0,2025-04-19
518584,109563,2025-02-14,30.0,closed_good,0.0,1.0,15400.0,2025-03-16
518585,109564,2025-03-25,60.0,closed_good,0.0,1.0,49800.0,2025-05-24
518586,109564,2025-05-01,120.0,closed_good,8.0,1.0,33100.0,2025-08-29
518587,109564,2025-08-23,120.0,closed_default,142.0,0.426,57900.0,2025-12-21
518588,109565,2023-09-16,90.0,closed_good,0.0,1.0,44100.0,2023-12-15
518592,109567,2024-06-13,120.0,closed_good,0.0,1.0,52300.0,2024-10-11
518593,109567,2024-10-06,120.0,closed_good,0.0,1.0,27000.0,2025-02-03
518597,109570,2025-05-28,120.0,closed_default,108.0,0.463,4100.0,2025-09-25
518599,109570,2025-11-20,30.0,closed_default,115.0,0.257,4500.0,2025-12-20
518600,109571,2024-05-18,60.0,closed_default,114.0,0.182,900.0,2024-07-17
518601,109572,2024-08-10,90.0,closed_good,0.0,1.0,18100.0,2024-11-08
518602,109572,2024-09-07,90.0,closed_default,193.0,0.597,11900.0,2024-12-06
518605,109573,2023-04-22,120.0,closed_good,0.0,1.0,4900.0,2023-08-20
518609,109575,2025-05-29,60.0,closed_good,0.0,1.0,12600.0,2025-07-28
518611,109577,2024-05-29,30.0,closed_good,0.0,1.0,18400.0,2024-06-28
518613,109579,2023-06-17,30.0,closed_default,59.0,0.097,34200.0,2023-07-17
518615,109580,2025-01-08,30.0,closed_default,60.0,0.177,21900.0,2025-02-07
518616,109580,2025-03-15,60.0,closed_default,48.0,0.438,8500.0,2025-05-14
518621,109582,2023-04-16,60.0,closed_good,1.0,1.0,12000.0,2023-06-15
518623,109583,2023-11-30,60.0,written_off,51.0,0.424,10000.0,2024-01-29
518625,109583,2024-07-12,60.0,closed_default,170.0,0.044,9600.0,2024-09-10
518631,109585,2024-07-06,120.0,closed_default,191.0,0.568,33100.0,2024-11-03
518634,109586,2025-01-01,30.0,written_off,167.0,0.114,7300.0,2025-01-31
518635,109587,2024-03-13,90.0,written_off,161.0,0.377,57700.0,2024-06-11
518646,109591,2023-08-11,120.0,closed_good,0.0,1.0,11800.0,2023-12-09
518649,109592,2024-09-21,120.0,closed_good,0.0,1.0,44600.0,2025-01-19
518651,109592,2025-02-18,120.0,closed_good,4.0,1.0,33500.0,2025-06-18
518656,109595,2024-10-10,120.0,closed_good,3.0,1.0,8100.0,2025-02-07
518659,109596,2023-04-11,120.0,closed_good,14.0,1.0,1700.0,2023-08-09
518660,109597,2025-06-11,60.0,closed_good,0.0,1.0,25700.0,2025-08-10
518661,109598,2024-11-01,120.0,closed_good,0.0,1.0,31200.0,2025-03-01
518663,109599,2023-11-09,90.0,written_off,188.0,0.563,9300.0,2024-02-07
518665,109600,2024-04-04,30.0,closed_good,1.0,1.0,14200.0,2024-05-04
518668,109601,2023-10-13,90.0,written_off,110.0,0.481,11800.0,2024-01-11
518675,109606,2024-10-31,30.0,closed_good,0.0,1.0,16700.0,2024-11-30
518676,109606,2025-01-04,120.0,closed_good,0.0,1.0,16900.0,2025-05-04
518683,109611,2025-05-29,120.0,closed_good,7.0,1.0,22500.0,2025-09-26
518684,109611,2025-07-29,30.0,closed_good,0.0,1.0,28300.0,2025-08-28
518685,109612,2024-12-25,120.0,closed_good,10.0,1.0,7500.0,2025-04-24
518689,109613,2024-12-25,120.0,closed_default,59.0,0.181,12400.0,2025-04-24
518695,109618,2025-02-24,90.0,written_off,46.0,0.045,2600.0,2025-05-25
518698,109619,2024-03-16,120.0,written_off,145.0,0.06,31400.0,2024-07-14
518699,109620,2023-10-22,90.0,closed_good,3.0,1.0,29200.0,2024-01-20
518700,109620,2023-12-07,30.0,closed_good,1.0,1.0,24300.0,2024-01-06
518703,109621,2023-07-05,120.0,closed_default,113.0,0.554,12700.0,2023-11-02
518705,109622,2023-06-14,30.0,written_off,49.0,0.222,5800.0,2023-07-14
518706,109622,2023-09-27,120.0,written_off,146.0,0.26,8500.0,2024-01-25
