customer_id,app_tenure_days,app_sessions_per_week,device_type,contacts_permission_granted,sms_permission_granted,num_support_tickets_90d,profile_completeness_pct,days_since_last_app_open
108063,,,,,,,,
108064,,,,,,,,
108065,420.0,3.0,android_low_end,0.0,1.0,0.0,56.3,6.0
108066,29.0,8.0,android_low_end,0.0,1.0,1.0,73.3,4.0
108067,624.0,0.0,android_low_end,0.0,1.0,1.0,100.0,4.0
108068,248.0,4.0,android_low_end,1.0,1.0,0.0,51.7,3.0
108069,,,,,,,,
108070,633.0,3.0,android_low_end,0.0,1.0,1.0,80.8,5.0
108071,288.0,4.0,android_mid,1.0,0.0,0.0,91.2,2.0
108072,403.0,2.0,android_mid,0.0,1.0,0.0,100.0,5.0
108073,515.0,3.0,android_mid,0.0,1.0,0.0,73.7,4.0
108074,,,,,,,,
108075,397.0,7.0,android_low_end,1.0,1.0,0.0,78.0,2.0
108076,356.0,5.0,android_high,0.0,0.0,1.0,99.6,2.0
108077,484.0,8.0,android_mid,1.0,1.0,0.0,42.4,6.0
108078,,,,,,,,
108079,,,,,,,,
108080,83.0,6.0,android_mid,0.0,0.0,0.0,56.0,4.0
108081,536.0,2.0,android_mid,1.0,0.0,0.0,80.9,4.0
108082,473.0,6.0,android_mid,1.0,1.0,1.0,100.0,3.0
108083,401.0,5.0,android_mid,0.0,1.0,0.0,72.1,5.0
108084,268.0,6.0,android_low_end,0.0,0.0,1.0,58.7,1.0
108085,,,,,,,,
108086,,,,,,,,
108087,51.0,4.0,ios,0.0,1.0,2.0,77.7,4.0
108088,311.0,6.0,android_mid,1.0,0.0,0.0,21.6,2.0
108089,1.0,4.0,android_mid,1.0,1.0,0.0,77.6,2.0
108090,323.0,4.0,android_mid,1.0,0.0,0.0,73.9,7.0
108091,378.0,4.0,ios,0.0,1.0,1.0,89.5,5.0
108092,41.0,3.0,android_mid,1.0,1.0,1.0,63.0,5.0
108093,,,,,,,,
108094,394.0,2.0,android_low_end,0.0,0.0,1.0,67.0,4.0
108095,,,,,,,,
108096,1.0,4.0,android_mid,1.0,1.0,0.0,69.1,5.0
108097,69.0,9.0,android_mid,0.0,1.0,0.0,100.0,6.0
108098,362.0,4.0,android_low_end,0.0,1.0,0.0,56.8,4.0
108099,,,,,,,,
108100,13.0,7.0,android_mid,1.0,1.0,0.0,100.0,5.0
108101,377.0,3.0,android_low_end,0.0,1.0,0.0,70.2,3.0
108102,,,,,,,,
108103,,,,,,,,
108104,,,,,,,,
108105,1.0,9.0,android_high,1.0,0.0,1.0,64.4,3.0
108106,288.0,10.0,android_low_end,1.0,1.0,0.0,56.8,6.0
108107,,,,,,,,
108108,197.0,6.0,android_high,1.0,1.0,1.0,69.4,1.0
108109,96.0,8.0,android_mid,1.0,0.0,0.0,61.5,5.0
108110,84.0,2.0,ios,1.0,0.0,1.0,64.9,1.0
108111,314.0,4.0,android_low_end,0.0,1.0,0.0,74.8,1.0
108112,,,,,,,,
108113,,,,,,,,
108114,234.0,4.0,android_mid,1.0,1.0,1.0,78.9,5.0
108115,,,,,,,,
108116,535.0,4.0,android_low_end,0.0,0.0,0.0,85.7,0.0
108117,12.0,7.0,android_low_end,0.0,0.0,1.0,74.0,7.0
108118,109.0,7.0,android_low_end,0.0,1.0,0.0,67.7,2.0
108119,,,,,,,,
108120,46.0,2.0,android_mid,1.0,0.0,0.0,79.5,3.0
108121,198.0,6.0,android_low_end,1.0,1.0,0.0,87.6,5.0
108122,,,,,,,,
108123,217.0,4.0,android_high,0.0,1.0,0.0,77.8,6.0
108124,,,,,,,,
108125,164.0,5.0,android_high,1.0,0.0,1.0,62.7,7.0
108126,180.0,8.0,android_mid,0.0,1.0,1.0,95.5,3.0
108127,,,,,,,,
108128,184.0,3.0,android_mid,0.0,0.0,1.0,85.5,5.0
108129,234.0,0.0,android_mid,0.0,1.0,0.0,49.3,3.0
108130,,,,,,,,
108131,,,,,,,,
108132,,,,,,,,
108133,,,,,,,,
108134,317.0,4.0,android_mid,0.0,1.0,0.0,59.1,4.0
108135,94.0,5.0,ios,0.0,0.0,0.0,98.2,4.0
108136,395.0,4.0,android_mid,1.0,0.0,0.0,64.0,4.0
108137,92.0,6.0,android_mid,0.0,1.0,1.0,99.4,5.0
108138,,,,,,,,
108139,166.0,4.0,android_mid,1.0,1.0,0.0,78.0,1.0
108140,241.0,11.0,android_mid,1.0,1.0,0.0,59.4,3.0
108141,71.0,7.0,android_low_end,0.0,1.0,3.0,71.0,2.0
108142,449.0,3.0,android_high,1.0,0.0,0.0,81.8,2.0
108143,165.0,5.0,android_mid,0.0,1.0,0.0,100.0,5.0
108144,1.0,3.0,ios,1.0,0.0,1.0,83.5,6.0
108145,341.0,1.0,android_mid,1.0,0.0,0.0,59.9,2.0
108146,529.0,4.0,android_low_end,0.0,1.0,0.0,63.6,7.0
108147,134.0,7.0,android_low_end,1.0,1.0,1.0,59.9,2.0
108148,,,,,,,,
108149,121.0,1.0,android_low_end,1.0,0.0,0.0,56.7,1.0
108150,151.0,1.0,android_high,1.0,0.0,0.0,78.0,3.0
108151,350.0,5.0,android_mid,1.0,0.0,1.0,86.2,5.0
108152,386.0,6.0,android_high,1.0,0.0,0.0,100.0,2.0
108153,,,,,,,,
108154,,,,,,,,
108155,,,,,,,,
108156,,,,,,,,
108157,298.0,6.0,android_high,0.0,1.0,0.0,76.8,6.0
108158,244.0,5.0,android_low_end,1.0,1.0,0.0,86.1,4.0
108159,252.0,2.0,android_mid,1.0,1.0,0.0,63.1,3.0
108160,498.0,5.0,android_high,0.0,1.0,0.0,46.8,9.0
108161,142.0,4.0,ios,0.0,1.0,0.0,67.3,6.0
108162,325.0,4.0,android_low_end,1.0,1.0,0.0,100.0,4.0
108163,448.0,12.0,android_mid,0.0,1.0,0.0,71.3,4.0
108164,81.0,5.0,android_high,1.0,0.0,1.0,30.7,4.0
108165,,,,,,,,
108166,,,,,,,,
108167,,,,,,,,
108168,184.0,3.0,android_low_end,0.0,1.0,1.0,81.7,3.0
108169,123.0,6.0,android_low_end,1.0,1.0,0.0,72.1,3.0
108170,,,,,,,,
108171,,,,,,,,
108172,21.0,4.0,android_low_end,0.0,0.0,0.0,55.8,4.0
108173,1.0,1.0,ios,0.0,1.0,0.0,63.3,2.0
108174,237.0,7.0,android_low_end,0.0,1.0,0.0,90.1,0.0
108175,,,,,,,,
108176,,,,,,,,
108177,249.0,4.0,android_low_end,1.0,1.0,0.0,78.9,5.0
108178,390.0,6.0,android_high,0.0,1.0,0.0,89.2,1.0
108179,1.0,4.0,android_low_end,0.0,1.0,2.0,96.1,5.0
108180,263.0,2.0,android_mid,0.0,0.0,0.0,78.3,1.0
108181,,,,,,,,
108182,1.0,5.0,ios,0.0,1.0,0.0,58.1,1.0
108183,231.0,7.0,android_mid,0.0,1.0,0.0,96.4,4.0
108184,296.0,6.0,android_low_end,1.0,1.0,0.0,79.2,3.0
108185,,,,,,,,
108186,51.0,5.0,android_mid,1.0,1.0,0.0,81.9,1.0
108187,158.0,6.0,android_mid,0.0,0.0,0.0,67.4,4.0
108188,,,,,,,,
108189,,,,,,,,
108190,,,,,,,,
108191,,,,,,,,
108192,70.0,5.0,android_low_end,1.0,1.0,2.0,75.4,7.0
108193,,,,,,,,
108194,,,,,,,,
108195,212.0,6.0,android_mid,1.0,0.0,0.0,92.1,6.0
108196,,,,,,,,
108197,15.0,5.0,android_low_end,1.0,0.0,0.0,93.6,6.0
108198,137.0,7.0,android_low_end,0.0,0.0,1.0,67.1,4.0
108199,48.0,9.0,android_low_end,1.0,1.0,1.0,43.9,6.0
108200,326.0,2.0,android_high,0.0,0.0,0.0,98.0,2.0
108201,,,,,,,,
108202,22.0,6.0,android_high,0.0,0.0,0.0,62.6,7.0
108203,125.0,0.0,android_low_end,1.0,1.0,1.0,74.6,2.0
108204,308.0,4.0,android_low_end,1.0,1.0,0.0,76.8,2.0
108205,318.0,10.0,android_mid,1.0,1.0,0.0,83.1,5.0
108206,15.0,8.0,android_mid,0.0,1.0,1.0,59.0,5.0
108207,283.0,4.0,android_high,1.0,0.0,1.0,93.5,6.0
108208,,,,,,,,
108209,,,,,,,,
108210,373.0,9.0,ios,1.0,1.0,0.0,65.2,4.0
108211,,,,,,,,
108212,,,,,,,,
108213,470.0,2.0,android_low_end,0.0,0.0,0.0,94.3,6.0
108214,92.0,6.0,android_high,1.0,1.0,0.0,100.0,3.0
108215,215.0,6.0,android_mid,0.0,1.0,2.0,54.8,4.0
108216,,,,,,,,
108217,318.0,7.0,android_mid,1.0,1.0,1.0,79.3,4.0
108218,1.0,2.0,android_mid,0.0,1.0,0.0,73.4,2.0
108219,,,,,,,,
108220,12.0,8.0,android_low_end,1.0,1.0,0.0,51.1,2.0
108221,,,,,,,,
108222,1.0,6.0,android_low_end,0.0,1.0,0.0,93.8,3.0
108223,,,,,,,,
108224,430.0,6.0,android_low_end,1.0,0.0,0.0,98.2,7.0
108225,20.0,6.0,android_high,1.0,1.0,1.0,95.0,1.0
108226,,,,,,,,
108227,339.0,6.0,android_mid,1.0,0.0,1.0,94.3,3.0
108228,,,,,,,,
108229,,,,,,,,
108230,220.0,3.0,android_low_end,1.0,1.0,0.0,56.0,7.0
108231,249.0,4.0,ios,1.0,0.0,0.0,83.6,5.0
108232,,,,,,,,
108233,158.0,4.0,android_low_end,0.0,1.0,1.0,56.8,2.0
108234,,,,,,,,
108235,10.0,8.0,android_high,0.0,1.0,0.0,62.0,1.0
108236,,,,,,,,
108237,59.0,9.0,android_mid,0.0,1.0,0.0,40.6,1.0
108238,,,,,,,,
108239,1.0,8.0,android_mid,1.0,1.0,2.0,68.8,1.0
108240,185.0,4.0,android_mid,0.0,1.0,0.0,59.8,6.0
108241,,,,,,,,
108242,,,,,,,,
108243,1.0,5.0,android_mid,1.0,0.0,0.0,83.1,6.0
108244,,,,,,,,
108245,226.0,8.0,android_mid,0.0,0.0,0.0,85.3,5.0
108246,337.0,3.0,android_mid,0.0,1.0,0.0,72.0,5.0
108247,337.0,6.0,android_mid,1.0,0.0,1.0,100.0,2.0
108248,39.0,4.0,android_mid,0.0,1.0,0.0,73.2,6.0
108249,122.0,5.0,android_mid,0.0,1.0,1.0,45.1,6.0
108250,281.0,8.0,android_mid,1.0,0.0,0.0,76.1,2.0
108251,231.0,9.0,ios,1.0,1.0,1.0,79.1,1.0
108252,,,,,,,,
108253,,,,,,,,
108254,,,,,,,,
108255,260.0,7.0,ios,0.0,1.0,0.0,53.1,5.0
108256,,,,,,,,
108257,118.0,4.0,ios,1.0,1.0,1.0,100.0,3.0
108258,,,,,,,,
108259,72.0,4.0,android_low_end,0.0,0.0,1.0,86.7,4.0
108260,287.0,5.0,android_low_end,1.0,0.0,1.0,55.3,5.0
108261,102.0,6.0,android_mid,0.0,0.0,2.0,70.6,8.0
108262,,,,,,,,
108263,,,,,,,,
108264,,,,,,,,
108265,,,,,,,,
108266,,,,,,,,
108267,1.0,5.0,android_mid,1.0,0.0,0.0,86.8,7.0
108268,,,,,,,,
108269,53.0,3.0,ios,0.0,1.0,1.0,89.7,4.0
108270,290.0,3.0,android_low_end,0.0,0.0,0.0,84.5,6.0
108271,659.0,5.0,android_low_end,1.0,0.0,0.0,75.0,11.0
108272,,,,,,,,
108273,,,,,,,,
108274,412.0,7.0,android_mid,1.0,1.0,0.0,95.6,2.0
108275,104.0,2.0,ios,0.0,0.0,0.0,96.1,4.0
108276,169.0,8.0,android_low_end,1.0,0.0,0.0,62.1,6.0
108277,,,,,,,,
108278,,,,,,,,
108279,56.0,8.0,android_low_end,0.0,1.0,0.0,100.0,4.0
108280,390.0,3.0,ios,0.0,0.0,0.0,54.1,6.0
108281,95.0,7.0,android_low_end,1.0,0.0,0.0,77.5,2.0
108282,272.0,3.0,ios,1.0,1.0,1.0,63.6,5.0
108283,188.0,6.0,android_high,0.0,0.0,1.0,86.8,5.0
108284,274.0,5.0,android_low_end,1.0,0.0,1.0,69.7,5.0
108285,243.0,2.0,android_high,1.0,0.0,0.0,87.1,4.0
108286,243.0,6.0,ios,1.0,0.0,0.0,62.8,5.0
108287,,,,,,,,
108288,400.0,8.0,android_mid,0.0,1.0,1.0,45.6,4.0
108289,509.0,4.0,android_high,1.0,1.0,1.0,68.1,6.0
108290,,,,,,,,
108291,,,,,,,,
108292,1.0,3.0,android_low_end,0.0,0.0,0.0,84.1,2.0
108293,82.0,7.0,android_mid,1.0,1.0,2.0,60.5,6.0
108294,,,,,,,,
108295,311.0,1.0,android_mid,1.0,1.0,1.0,87.0,3.0
108296,,,,,,,,
108297,208.0,1.0,android_mid,0.0,0.0,1.0,57.4,6.0
108298,246.0,6.0,android_low_end,1.0,0.0,0.0,70.7,1.0
108299,261.0,4.0,android_mid,1.0,1.0,0.0,49.9,1.0
108300,,,,,,,,
108301,273.0,2.0,android_mid,1.0,1.0,2.0,79.5,6.0
108302,132.0,4.0,android_low_end,0.0,0.0,1.0,89.4,9.0
108303,196.0,2.0,android_high,1.0,0.0,0.0,92.2,2.0
108304,,,,,,,,
108305,73.0,8.0,android_mid,0.0,1.0,0.0,77.3,3.0
108306,,,,,,,,
108307,,,,,,,,
108308,291.0,3.0,android_low_end,0.0,0.0,0.0,50.1,3.0
108309,,,,,,,,
108310,,,,,,,,
108311,332.0,6.0,android_low_end,1.0,0.0,3.0,62.7,6.0
108312,136.0,4.0,android_low_end,0.0,1.0,0.0,79.3,3.0
108313,308.0,1.0,android_mid,1.0,1.0,2.0,72.5,1.0
108314,305.0,11.0,android_low_end,0.0,0.0,1.0,90.6,5.0
108315,90.0,3.0,android_low_end,0.0,1.0,1.0,98.4,4.0
108316,,,,,,,,
108317,,,,,,,,
108318,174.0,6.0,android_mid,1.0,0.0,0.0,52.6,6.0
108319,210.0,3.0,android_low_end,0.0,1.0,0.0,100.0,2.0
108320,173.0,0.0,android_mid,0.0,1.0,1.0,100.0,6.0
108321,1.0,3.0,android_mid,0.0,1.0,0.0,97.1,1.0
108322,295.0,4.0,android_mid,0.0,1.0,0.0,76.6,3.0
108323,,,,,,,,
108324,,,,,,,,
108325,430.0,6.0,android_high,0.0,1.0,1.0,74.8,7.0
108326,,,,,,,,
108327,86.0,13.0,ios,1.0,1.0,0.0,53.9,4.0
108328,,,,,,,,
108329,1.0,5.0,ios,0.0,1.0,1.0,86.6,0.0
108330,18.0,4.0,android_low_end,1.0,1.0,0.0,70.7,5.0
108331,,,,,,,,
108332,137.0,11.0,android_high,0.0,1.0,2.0,60.6,7.0
108333,235.0,8.0,android_mid,1.0,1.0,0.0,81.5,9.0
108334,565.0,4.0,android_low_end,1.0,0.0,1.0,73.7,4.0
108335,,,,,,,,
108336,,,,,,,,
108337,16.0,7.0,android_low_end,1.0,1.0,1.0,72.2,6.0
108338,130.0,5.0,ios,1.0,0.0,1.0,89.0,5.0
108339,,,,,,,,
108340,287.0,6.0,android_low_end,0.0,1.0,0.0,94.8,3.0
108341,252.0,3.0,android_mid,1.0,0.0,2.0,73.3,7.0
108342,,,,,,,,
108343,290.0,3.0,android_mid,1.0,1.0,0.0,100.0,6.0
108344,,,,,,,,
108345,283.0,7.0,android_mid,1.0,1.0,1.0,71.3,2.0
108346,,,,,,,,
108347,113.0,5.0,android_high,1.0,1.0,0.0,65.2,3.0
108348,179.0,3.0,android_low_end,1.0,0.0,1.0,76.2,3.0
108349,159.0,5.0,android_low_end,0.0,1.0,0.0,93.7,5.0
108350,,,,,,,,
108351,,,,,,,,
108352,,,,,,,,
108353,274.0,5.0,android_high,0.0,1.0,0.0,75.4,4.0
108354,103.0,7.0,android_mid,1.0,1.0,0.0,71.1,3.0
108355,,,,,,,,
108356,,,,,,,,
108357,164.0,5.0,android_low_end,0.0,1.0,0.0,71.2,4.0
108358,,,,,,,,
108359,67.0,5.0,android_high,1.0,1.0,0.0,85.1,3.0
108360,321.0,6.0,android_low_end,1.0,1.0,1.0,100.0,1.0
108361,,,,,,,,
108362,391.0,6.0,android_mid,0.0,1.0,0.0,63.2,1.0
108363,188.0,6.0,ios,0.0,1.0,1.0,87.7,9.0
108364,206.0,4.0,android_mid,1.0,0.0,1.0,93.5,4.0
108365,,,,,,,,
108366,98.0,4.0,android_mid,0.0,0.0,0.0,72.1,7.0
108367,,,,,,,,
108368,287.0,6.0,android_low_end,0.0,1.0,0.0,99.6,3.0
108369,178.0,10.0,android_low_end,1.0,0.0,0.0,100.0,6.0
108370,140.0,5.0,android_low_end,1.0,0.0,0.0,82.8,0.0
108371,346.0,7.0,android_mid,1.0,1.0,1.0,59.7,3.0
108372,23.0,3.0,ios,0.0,0.0,0.0,68.3,7.0
108373,217.0,2.0,android_low_end,1.0,0.0,0.0,76.2,7.0
108374,,,,,,,,
108375,310.0,5.0,ios,0.0,1.0,1.0,77.7,2.0
108376,,,,,,,,
108377,,,,,,,,
108378,344.0,5.0,android_low_end,1.0,0.0,0.0,78.1,3.0
108379,107.0,7.0,android_high,0.0,1.0,0.0,84.6,3.0
108380,69.0,6.0,android_mid,0.0,1.0,1.0,66.9,4.0
108381,102.0,5.0,android_mid,1.0,0.0,0.0,70.9,3.0
108382,139.0,1.0,android_mid,0.0,1.0,0.0,91.0,4.0
108383,40.0,5.0,android_high,1.0,1.0,0.0,77.7,1.0
108384,132.0,6.0,android_low_end,1.0,0.0,0.0,97.3,2.0
108385,471.0,3.0,android_low_end,1.0,1.0,0.0,83.3,3.0
108386,,,,,,,,
108387,172.0,5.0,android_high,0.0,1.0,1.0,57.4,5.0
108388,1.0,6.0,android_mid,1.0,1.0,1.0,73.0,5.0
108389,98.0,11.0,android_low_end,1.0,0.0,0.0,74.6,2.0
108390,,,,,,,,
108391,542.0,4.0,android_mid,0.0,0.0,0.0,55.0,6.0
108392,246.0,7.0,ios,0.0,0.0,1.0,100.0,5.0
108393,,,,,,,,
108394,1.0,6.0,android_mid,1.0,0.0,0.0,78.9,4.0
108395,389.0,6.0,android_high,1.0,0.0,1.0,71.5,4.0
108396,297.0,5.0,android_low_end,1.0,1.0,0.0,66.7,5.0
108397,,,,,,,,
108398,,,,,,,,
108399,,,,,,,,
108400,290.0,12.0,android_mid,1.0,0.0,0.0,100.0,3.0
108401,1.0,1.0,ios,1.0,0.0,0.0,86.7,4.0
108402,83.0,6.0,android_mid,0.0,1.0,0.0,61.0,3.0
108403,,,,,,,,
108404,,,,,,,,
108405,,,,,,,,
108406,199.0,5.0,android_mid,0.0,1.0,0.0,78.8,4.0
108407,,,,,,,,
108408,,,,,,,,
108409,,,,,,,,
108410,,,,,,,,
108411,392.0,8.0,android_low_end,1.0,1.0,0.0,42.7,4.0
108412,,,,,,,,
108413,421.0,4.0,android_low_end,1.0,0.0,1.0,64.2,4.0
108414,334.0,3.0,android_low_end,1.0,0.0,2.0,74.9,2.0
108415,,,,,,,,
108416,,,,,,,,
108417,,,,,,,,
108418,86.0,5.0,android_high,0.0,1.0,1.0,84.6,2.0
108419,109.0,3.0,android_mid,1.0,0.0,0.0,56.2,3.0
108420,252.0,6.0,ios,0.0,1.0,0.0,55.9,3.0
108421,,,,,,,,
108422,,,,,,,,
108423,,,,,,,,
108424,156.0,3.0,android_mid,1.0,1.0,0.0,100.0,4.0
108425,220.0,4.0,android_mid,0.0,1.0,0.0,87.0,0.0
108426,,,,,,,,
108427,170.0,0.0,android_mid,1.0,0.0,1.0,95.6,4.0
108428,,,,,,,,
108429,356.0,3.0,android_mid,0.0,1.0,0.0,85.5,1.0
108430,424.0,5.0,android_mid,0.0,0.0,0.0,80.7,6.0
108431,104.0,9.0,android_mid,0.0,1.0,0.0,100.0,7.0
108432,,,,,,,,
108433,,,,,,,,
108434,,,,,,,,
108435,,,,,,,,
108436,299.0,2.0,android_low_end,0.0,1.0,3.0,97.4,2.0
108437,,,,,,,,
108438,,,,,,,,
108439,103.0,7.0,ios,1.0,0.0,0.0,100.0,2.0
108440,,,,,,,,
108441,43.0,2.0,android_mid,0.0,1.0,1.0,78.5,3.0
108442,201.0,5.0,android_mid,0.0,0.0,1.0,61.5,6.0
108443,72.0,2.0,android_high,1.0,0.0,0.0,61.5,2.0
108444,,,,,,,,
108445,245.0,3.0,ios,0.0,1.0,1.0,57.7,4.0
108446,1.0,5.0,ios,0.0,1.0,0.0,63.4,5.0
108447,,,,,,,,
108448,129.0,3.0,android_mid,1.0,1.0,0.0,98.4,2.0
108449,,,,,,,,
108450,,,,,,,,
108451,396.0,3.0,android_low_end,1.0,1.0,0.0,56.7,1.0
108452,339.0,6.0,android_low_end,0.0,1.0,1.0,62.1,6.0
108453,,,,,,,,
108454,348.0,3.0,android_low_end,1.0,0.0,1.0,41.6,3.0
108455,1.0,4.0,android_mid,1.0,0.0,1.0,59.5,2.0
108456,,,,,,,,
108457,,,,,,,,
108458,,,,,,,,
108459,160.0,3.0,android_mid,1.0,1.0,0.0,88.5,2.0
108460,,,,,,,,
108461,,,,,,,,
108462,,,,,,,,
108463,,,,,,,,
108464,,,,,,,,
108465,270.0,4.0,android_mid,1.0,1.0,1.0,73.0,4.0
108466,1.0,5.0,android_mid,1.0,0.0,0.0,94.2,1.0
108467,408.0,11.0,android_mid,1.0,1.0,0.0,100.0,1.0
108468,293.0,2.0,android_mid,0.0,1.0,0.0,91.4,5.0
108469,360.0,4.0,android_mid,0.0,0.0,0.0,81.5,4.0
108470,349.0,4.0,android_low_end,0.0,0.0,0.0,76.5,4.0
108471,,,,,,,,
108472,236.0,3.0,android_mid,0.0,1.0,0.0,100.0,4.0
108473,51.0,3.0,android_low_end,1.0,1.0,0.0,85.5,4.0
108474,157.0,3.0,android_mid,0.0,0.0,1.0,80.8,5.0
108475,263.0,7.0,android_mid,1.0,1.0,0.0,77.2,4.0
108476,,,,,,,,
108477,421.0,2.0,android_low_end,0.0,1.0,0.0,59.6,6.0
108478,140.0,6.0,android_low_end,1.0,1.0,1.0,100.0,8.0
108479,,,,,,,,
108480,539.0,2.0,android_low_end,1.0,1.0,1.0,65.3,4.0
108481,387.0,4.0,android_low_end,1.0,1.0,0.0,75.5,4.0
108482,,,,,,,,
108483,279.0,2.0,android_mid,1.0,1.0,0.0,63.9,5.0
108484,,,,,,,,
108485,,,,,,,,
108486,,,,,,,,
108487,38.0,6.0,android_low_end,0.0,1.0,0.0,100.0,3.0
108488,,,,,,,,
108489,,,,,,,,
108490,173.0,4.0,android_low_end,1.0,1.0,0.0,66.3,6.0
108491,,,,,,,,
108492,512.0,6.0,android_mid,0.0,0.0,0.0,77.2,4.0
108493,,,,,,,,
108494,375.0,10.0,android_high,0.0,1.0,1.0,86.5,6.0
108495,207.0,4.0,android_low_end,1.0,1.0,0.0,56.0,2.0
108496,71.0,11.0,android_mid,0.0,1.0,0.0,92.2,5.0
108497,,,,,,,,
108498,75.0,5.0,ios,1.0,1.0,1.0,100.0,5.0
108499,195.0,6.0,android_mid,1.0,0.0,0.0,75.5,5.0
108500,324.0,5.0,ios,1.0,0.0,0.0,39.3,6.0
108501,,,,,,,,
108502,166.0,7.0,android_low_end,0.0,0.0,0.0,56.6,2.0
108503,1.0,5.0,android_mid,0.0,1.0,0.0,100.0,6.0
108504,,,,,,,,
108505,101.0,3.0,android_low_end,1.0,0.0,0.0,46.5,6.0
108506,233.0,8.0,android_low_end,1.0,0.0,1.0,86.0,4.0
108507,164.0,2.0,android_high,0.0,1.0,0.0,84.6,4.0
108508,,,,,,,,
108509,,,,,,,,
108510,75.0,6.0,ios,1.0,1.0,0.0,89.3,5.0
108511,55.0,2.0,android_low_end,1.0,1.0,0.0,61.9,1.0
108512,413.0,7.0,ios,0.0,0.0,0.0,100.0,7.0
108513,,,,,,,,
108514,254.0,8.0,android_low_end,1.0,1.0,0.0,76.0,2.0
108515,380.0,3.0,android_mid,0.0,0.0,0.0,56.9,3.0
108516,,,,,,,,
108517,356.0,2.0,android_low_end,0.0,0.0,0.0,68.7,4.0
108518,203.0,4.0,android_low_end,0.0,0.0,0.0,65.6,2.0
108519,435.0,5.0,android_mid,0.0,1.0,0.0,84.0,1.0
108520,7.0,3.0,android_mid,0.0,0.0,0.0,71.3,3.0
108521,210.0,6.0,android_mid,1.0,0.0,1.0,87.4,4.0
108522,,,,,,,,
108523,319.0,4.0,ios,0.0,1.0,0.0,100.0,4.0
108524,277.0,1.0,android_high,1.0,1.0,1.0,80.6,1.0
108525,,,,,,,,
108526,,,,,,,,
108527,,,,,,,,
108528,,,,,,,,
108529,418.0,3.0,android_low_end,0.0,1.0,0.0,61.1,4.0
108530,,,,,,,,
108531,158.0,10.0,android_mid,0.0,1.0,0.0,76.0,4.0
108532,165.0,3.0,ios,1.0,1.0,0.0,62.1,1.0
108533,,,,,,,,
108534,,,,,,,,
108535,115.0,2.0,android_mid,1.0,0.0,0.0,89.0,2.0
108536,92.0,6.0,ios,1.0,1.0,0.0,62.6,4.0
108537,,,,,,,,
108538,184.0,8.0,android_high,1.0,1.0,2.0,72.2,2.0
108539,467.0,4.0,android_low_end,1.0,1.0,0.0,86.9,3.0
108540,1.0,2.0,android_mid,1.0,0.0,0.0,91.2,2.0
108541,9.0,2.0,android_mid,1.0,1.0,0.0,80.9,2.0
108542,1.0,7.0,ios,1.0,1.0,2.0,75.5,9.0
108543,,,,,,,,
108544,365.0,4.0,android_high,0.0,1.0,0.0,88.5,2.0
108545,300.0,7.0,android_low_end,1.0,1.0,1.0,100.0,3.0
108546,,,,,,,,
108547,1.0,5.0,android_mid,0.0,1.0,1.0,51.1,7.0
108548,,,,,,,,
108549,,,,,,,,
108550,183.0,5.0,android_mid,0.0,0.0,0.0,100.0,2.0
108551,,,,,,,,
108552,,,,,,,,
108553,,,,,,,,
108554,,,,,,,,
108555,236.0,7.0,android_low_end,0.0,0.0,0.0,68.9,4.0
108556,,,,,,,,
108557,,,,,,,,
108558,106.0,4.0,android_low_end,1.0,0.0,0.0,100.0,4.0
108559,,,,,,,,
108560,476.0,3.0,android_low_end,0.0,0.0,1.0,100.0,4.0
108561,144.0,5.0,android_mid,1.0,1.0,0.0,62.4,6.0
108562,,,,,,,,
108563,93.0,6.0,android_low_end,0.0,1.0,0.0,75.8,3.0
108564,77.0,7.0,android_high,0.0,0.0,0.0,71.0,3.0
108565,274.0,5.0,android_mid,1.0,1.0,0.0,84.3,3.0
108566,,,,,,,,
108567,381.0,6.0,android_low_end,1.0,0.0,1.0,51.2,3.0
108568,,,,,,,,
108569,,,,,,,,
108570,,,,,,,,
108571,,,,,,,,
108572,,,,,,,,
108573,334.0,2.0,android_mid,0.0,1.0,0.0,70.4,5.0
108574,,,,,,,,
108575,146.0,5.0,android_high,1.0,0.0,0.0,78.7,2.0
108576,1.0,3.0,ios,1.0,0.0,1.0,73.8,0.0
108577,368.0,6.0,android_low_end,0.0,1.0,2.0,68.1,3.0
108578,,,,,,,,
108579,431.0,4.0,android_low_end,1.0,1.0,0.0,100.0,1.0
108580,206.0,3.0,android_mid,0.0,1.0,0.0,93.7,5.0
108581,23.0,5.0,ios,0.0,0.0,0.0,89.9,2.0
108582,87.0,6.0,android_low_end,1.0,1.0,1.0,64.0,8.0
108583,202.0,9.0,android_low_end,1.0,1.0,0.0,78.0,6.0
108584,,,,,,,,
108585,19.0,5.0,android_low_end,0.0,1.0,1.0,22.9,3.0
108586,446.0,7.0,android_mid,0.0,1.0,1.0,60.4,5.0
108587,456.0,5.0,android_low_end,0.0,1.0,1.0,63.3,7.0
108588,256.0,4.0,android_high,1.0,1.0,0.0,63.5,3.0
108589,,,,,,,,
108590,338.0,2.0,android_mid,1.0,1.0,0.0,85.8,2.0
108591,280.0,5.0,ios,1.0,1.0,0.0,93.0,4.0
108592,,,,,,,,
108593,76.0,4.0,android_mid,1.0,1.0,3.0,66.1,4.0
108594,74.0,7.0,android_high,0.0,1.0,0.0,91.9,2.0
108595,,,,,,,,
108596,,,,,,,,
108597,,,,,,,,
