customer_id,avg_monthly_inflow_kes,avg_monthly_outflow_kes,inflow_volatility_cv,avg_closing_balance_kes,salary_regularity_score,num_bounced_payments_6m,mobile_money_txn_count_monthly,num_distinct_income_sources,statement_period_months
107240,40700.0,38200.0,0.073,6100.0,0.418,4,28,1,6
107241,27500.0,25300.0,0.158,7200.0,0.792,0,50,1,12
107242,69100.0,57800.0,0.081,33700.0,0.527,1,26,1,6
107243,28400.0,23200.0,0.181,11900.0,0.732,0,45,3,6
107244,94500.0,78800.0,0.287,39900.0,0.958,1,40,1,12
107245,16700.0,13200.0,0.126,11600.0,0.644,1,18,2,6
107246,15600.0,18500.0,0.081,-4600.0,0.872,2,63,2,6
107247,40100.0,36100.0,0.301,8400.0,0.39,1,64,1,12
107248,71400.0,55600.0,0.089,13100.0,0.902,0,46,1,6
107249,26200.0,25100.0,0.433,4700.0,0.506,1,24,1,6
107250,19400.0,21000.0,0.199,-3100.0,0.267,0,34,1,6
107251,22600.0,17600.0,0.073,7100.0,0.632,4,49,1,6
107252,76300.0,74900.0,0.386,2500.0,0.417,2,23,1,12
107253,27400.0,24700.0,0.312,6900.0,0.777,2,48,2,6
107254,19200.0,11300.0,0.198,22100.0,0.813,1,37,1,6
107255,33900.0,23500.0,0.231,20300.0,0.299,3,37,2,6
107256,18700.0,14600.0,0.297,10800.0,0.614,1,56,1,6
107257,11600.0,9200.0,0.337,3700.0,0.553,1,59,1,6
107258,18400.0,13700.0,0.41,4000.0,0.57,1,29,2,6
107259,47600.0,40500.0,0.257,7700.0,0.75,2,28,3,12
107260,30700.0,31200.0,0.03,100.0,0.593,0,44,1,6
107261,18800.0,14300.0,0.242,6600.0,0.599,1,49,3,6
107262,55400.0,58000.0,0.201,-1500.0,0.547,3,57,1,3
107263,107200.0,111900.0,0.129,-5000.0,0.932,0,30,1,6
107264,10300.0,8800.0,0.03,3400.0,0.538,0,33,1,12
107265,45400.0,39500.0,0.259,13800.0,0.305,2,53,2,3
107266,46500.0,46900.0,0.077,1100.0,0.774,2,29,2,6
107267,86200.0,64700.0,0.25,32400.0,0.787,2,26,1,6
107268,34700.0,22600.0,0.153,21200.0,0.899,1,22,3,6
107269,7800.0,4800.0,0.233,5100.0,0.772,2,32,1,6
107270,38600.0,34300.0,0.404,4200.0,0.506,1,68,2,12
107271,28800.0,21200.0,0.116,7000.0,0.921,3,58,1,12
107272,80300.0,37100.0,0.257,96600.0,0.655,2,31,1,12
107273,19800.0,22000.0,0.206,-2100.0,0.909,1,29,1,3
107274,26800.0,32500.0,0.489,-5000.0,0.587,1,17,1,6
107275,47600.0,38200.0,0.301,27900.0,0.899,2,32,1,6
107276,69700.0,89100.0,0.17,-5000.0,1.0,1,57,2,6
107277,30100.0,26900.0,0.113,6700.0,0.908,0,37,1,12
107278,14100.0,14400.0,0.406,1100.0,0.817,2,44,3,3
107279,8100.0,7800.0,0.456,1800.0,0.524,2,35,1,3
107280,42800.0,37100.0,0.201,8300.0,1.0,2,9,1,12
107281,12200.0,8900.0,0.52,3400.0,0.442,1,41,1,12
107282,45700.0,41200.0,0.24,7600.0,0.546,0,38,1,6
107283,53100.0,34900.0,0.071,39300.0,0.942,0,36,1,3
107284,29700.0,18000.0,0.142,28100.0,0.979,0,53,1,6
107285,22300.0,16200.0,0.461,5500.0,0.29,2,54,1,6
107286,19300.0,18300.0,0.269,4100.0,0.597,2,19,1,3
107287,38700.0,33800.0,0.238,10400.0,0.366,4,34,1,3
107288,16500.0,12200.0,0.281,6900.0,0.979,0,13,1,6
107289,49700.0,48000.0,0.295,3100.0,0.808,0,39,3,6
107290,25000.0,24400.0,0.272,2100.0,0.495,0,25,1,6
107291,25500.0,18400.0,0.419,16700.0,0.865,0,12,1,12
107292,68400.0,53500.0,0.056,42300.0,0.793,2,31,3,3
107293,23500.0,20900.0,0.188,4100.0,0.424,1,55,2,6
107294,51100.0,44100.0,0.316,11600.0,0.759,1,53,1,12
107295,30900.0,21600.0,0.227,18300.0,0.912,0,21,1,6
107296,17000.0,15600.0,0.116,4800.0,0.553,1,41,1,12
107297,19100.0,16300.0,0.231,5900.0,0.854,2,33,1,6
107298,64100.0,56400.0,0.251,23500.0,0.375,5,39,1,6
107299,28600.0,17300.0,0.11,26300.0,0.775,0,44,1,3
107300,21300.0,21100.0,0.457,1800.0,0.499,3,21,3,12
107301,39900.0,36300.0,0.235,6500.0,0.438,2,20,1,3
107302,63700.0,66500.0,0.271,-5000.0,0.722,0,39,1,6
107303,40600.0,39600.0,0.13,3400.0,0.329,4,28,1,6
107304,78100.0,82300.0,0.03,-3800.0,0.939,2,38,1,6
107305,37700.0,33000.0,0.03,14900.0,0.234,1,21,1,6
107306,50100.0,33800.0,0.335,27100.0,0.659,1,55,2,12
107307,40500.0,41100.0,0.124,500.0,0.846,1,66,1,3
107308,37200.0,31000.0,0.106,19300.0,0.983,1,58,2,6
107309,24700.0,23400.0,0.192,5000.0,0.657,0,35,3,12
107310,68900.0,52300.0,0.199,47400.0,0.532,1,33,1,6
107311,39600.0,37200.0,0.242,8000.0,0.702,1,35,2,6
107312,37100.0,25000.0,0.553,32900.0,0.356,2,33,1,3
107313,48800.0,50300.0,0.059,-200.0,0.925,1,30,1,12
107314,56800.0,50500.0,0.101,6100.0,0.989,0,18,2,12
107315,19800.0,19400.0,0.476,1700.0,0.48,1,28,1,12
107316,41500.0,30600.0,0.11,27600.0,0.721,1,15,1,6
107317,12400.0,10800.0,0.157,6000.0,0.771,2,24,3,6
107318,23200.0,22300.0,0.188,2700.0,0.865,1,43,2,6
107319,35000.0,33300.0,0.214,2900.0,0.548,2,47,1,12
107320,11100.0,10200.0,0.063,2000.0,0.758,1,53,3,6
107321,46200.0,36100.0,0.163,16900.0,0.58,0,52,3,12
107322,23600.0,20500.0,0.301,6400.0,0.508,1,56,3,6
107323,16300.0,13600.0,0.124,8700.0,1.0,0,32,1,6
107324,50300.0,32700.0,0.196,25100.0,0.836,0,24,1,12
107325,91800.0,71500.0,0.38,19500.0,0.552,0,25,1,6
107326,22700.0,18700.0,0.514,5100.0,0.594,1,42,1,6
107327,52200.0,41600.0,0.483,11100.0,0.27,2,24,1,6
107328,48900.0,42500.0,0.473,8000.0,0.567,2,55,2,3
107329,33500.0,31100.0,0.168,3700.0,0.848,1,52,1,6
107330,30100.0,26400.0,0.147,12300.0,0.713,0,52,3,6
107331,71800.0,58700.0,0.297,26300.0,0.695,0,46,2,3
107332,57200.0,57600.0,0.261,900.0,0.333,3,64,2,6
107333,93500.0,66600.0,0.189,39600.0,0.939,1,40,2,12
107334,13000.0,9900.0,0.325,10300.0,0.719,1,32,1,12
107335,50600.0,36500.0,0.233,33200.0,0.61,4,23,1,3
107336,17800.0,17000.0,0.354,3000.0,0.283,3,30,1,6
107337,20900.0,19900.0,0.176,2400.0,0.827,1,46,1,6
107338,25500.0,24000.0,0.211,3900.0,0.609,3,62,1,12
107339,31400.0,35800.0,0.16,-5000.0,0.643,0,26,1,6
107340,18500.0,14300.0,0.179,12800.0,0.804,1,50,1,6
107341,17400.0,15400.0,0.3,4500.0,0.521,5,60,1,12
107342,86900.0,83300.0,0.03,5800.0,0.656,0,16,1,12
107343,19400.0,16100.0,0.205,11200.0,0.764,2,30,1,6
107344,97000.0,93800.0,0.223,8300.0,0.72,2,32,1,12
107345,14200.0,14300.0,0.047,1400.0,0.678,1,35,1,6
107346,29300.0,29000.0,0.344,2400.0,0.653,3,32,1,12
107347,70000.0,78300.0,0.29,-5000.0,0.818,0,54,1,6
107348,71800.0,80900.0,0.262,-5000.0,0.839,1,44,1,12
107349,22200.0,21300.0,0.083,2500.0,0.853,2,43,3,12
107350,9400.0,7300.0,0.533,6600.0,0.548,0,49,1,3
107351,47600.0,65100.0,0.133,-5000.0,0.926,0,65,1,6
107352,103000.0,73200.0,0.212,55500.0,0.718,0,23,2,3
107353,35500.0,30700.0,0.221,7900.0,0.541,0,39,1,3
107354,18200.0,18400.0,0.146,900.0,0.86,3,40,1,6
107355,74700.0,69000.0,0.381,15400.0,0.668,2,53,2,12
107356,56700.0,51900.0,0.368,9200.0,0.481,2,16,1,3
107357,21600.0,20400.0,0.307,2500.0,0.41,1,36,1,6
107358,42300.0,42300.0,0.284,1500.0,0.615,1,25,2,6
107359,8300.0,5900.0,0.03,7700.0,0.961,1,45,2,6
107360,7000.0,7000.0,0.308,1500.0,0.408,1,31,3,6
107361,16100.0,14600.0,0.126,4900.0,0.686,0,15,1,12
107362,40000.0,39800.0,0.115,1700.0,0.862,0,22,1,6
107363,35600.0,31600.0,0.356,9200.0,0.578,0,27,1,6
107364,65000.0,46900.0,0.364,33200.0,0.51,5,38,1,6
107365,62900.0,61200.0,0.208,3000.0,0.455,1,17,3,12
107366,14600.0,9900.0,0.417,13900.0,0.442,2,63,2,3
107367,37700.0,36100.0,0.288,5000.0,0.623,2,37,2,6
107368,34500.0,43400.0,0.43,-5000.0,0.409,2,17,2,3
107369,17200.0,13600.0,0.202,9800.0,0.77,2,42,2,3
107370,24600.0,18300.0,0.165,5300.0,0.425,2,39,3,6
107371,38300.0,34700.0,0.083,6500.0,1.0,0,50,1,12
107372,76800.0,63700.0,0.368,21600.0,0.251,3,25,2,6
107373,23700.0,21900.0,0.203,5500.0,0.643,1,26,2,12
107374,10500.0,8200.0,0.117,4800.0,1.0,0,19,2,12
107375,58600.0,41800.0,0.387,21400.0,0.541,3,56,1,3
107376,44200.0,19600.0,0.03,28300.0,0.628,1,66,2,3
107377,48800.0,34500.0,0.414,21400.0,0.417,1,30,1,12
107378,16300.0,14700.0,0.356,3100.0,0.676,1,28,1,6
107379,39600.0,40400.0,0.329,200.0,0.362,0,31,1,3
107380,67900.0,65500.0,0.155,7800.0,0.999,0,41,1,6
107381,36900.0,36100.0,0.423,2400.0,0.464,1,33,1,6
107382,14400.0,14200.0,0.35,2000.0,0.363,4,47,1,3
107383,14700.0,11500.0,0.314,10500.0,0.539,2,57,1,6
107384,17400.0,10200.0,0.259,15700.0,0.439,2,18,1,6
107385,93200.0,79500.0,0.143,41100.0,0.493,2,35,1,12
107386,49500.0,31500.0,0.076,27500.0,0.653,6,41,1,6
107387,10900.0,9900.0,0.308,2900.0,0.759,1,18,1,6
107388,77700.0,66800.0,0.145,12600.0,0.815,0,21,1,6
107389,60200.0,70900.0,0.121,-5000.0,0.944,2,47,1,6
107390,17200.0,18300.0,0.123,400.0,0.406,2,34,1,6
107391,66600.0,63400.0,0.268,8200.0,0.634,4,29,1,3
107392,45800.0,36200.0,0.256,14100.0,0.871,0,60,1,12
107393,65400.0,43100.0,0.049,44300.0,1.0,1,21,1,6
107394,27500.0,32600.0,0.328,-5000.0,0.563,3,29,2,6
107395,49400.0,42500.0,0.212,19200.0,0.816,2,36,1,12
107396,21500.0,20100.0,0.166,4500.0,0.509,4,17,1,6
107397,47700.0,36300.0,0.255,23100.0,0.522,1,41,1,6
107398,66900.0,75700.0,0.23,-5000.0,0.621,2,37,1,3
107399,25600.0,19000.0,0.148,19400.0,0.92,0,45,1,3
107400,12000.0,9800.0,0.516,7800.0,0.371,1,28,2,3
107401,48200.0,45100.0,0.203,9700.0,1.0,0,15,2,3
107402,53400.0,54900.0,0.316,-400.0,0.384,2,28,2,6
107403,29700.0,24600.0,0.379,13600.0,0.517,1,20,1,6
107404,61200.0,54400.0,0.138,9700.0,0.832,2,40,1,3
107405,43400.0,33900.0,0.119,28400.0,0.524,2,53,1,6
107406,10700.0,9300.0,0.257,4400.0,0.564,1,56,1,12
107407,71000.0,67900.0,0.243,9500.0,0.712,0,32,1,6
107408,26300.0,29000.0,0.326,-5000.0,0.566,1,66,1,6
107409,11700.0,10500.0,0.163,3000.0,0.799,1,64,3,12
107410,82400.0,57800.0,0.343,48400.0,0.769,2,23,1,12
107411,57900.0,65600.0,0.219,-5000.0,0.812,0,54,2,12
107412,19200.0,18900.0,0.147,1800.0,1.0,0,44,2,12
107413,47500.0,44900.0,0.161,3600.0,0.598,4,45,3,12
107414,35000.0,40400.0,0.286,-1600.0,0.798,1,39,1,6
107415,9900.0,11000.0,0.161,-700.0,0.775,1,26,2,6
107416,46700.0,33800.0,0.325,9700.0,0.815,0,51,2,12
107417,29000.0,24800.0,0.234,4200.0,0.486,1,56,1,6
107418,16500.0,11100.0,0.223,14300.0,0.882,0,34,1,6
107419,37600.0,32800.0,0.305,11200.0,0.962,0,27,1,12
107420,22500.0,20700.0,0.29,4500.0,0.87,0,55,1,6
107421,33600.0,20700.0,0.447,35800.0,0.498,2,39,2,6
107422,68600.0,59100.0,0.445,8300.0,0.487,1,29,3,3
107423,27400.0,22200.0,0.137,13200.0,0.777,1,16,1,6
107424,58900.0,61500.0,0.142,-1200.0,1.0,0,23,2,12
107425,16700.0,18900.0,0.341,-4500.0,0.485,1,37,3,12
107426,45400.0,47800.0,0.293,-1000.0,0.816,1,27,1,6
107427,40500.0,34200.0,0.362,13000.0,0.763,1,18,1,6
107428,8400.0,8400.0,0.258,1500.0,0.782,3,65,1,12
107429,21000.0,17200.0,0.346,10900.0,0.503,0,58,1,6
107430,21500.0,16200.0,0.204,7800.0,0.604,3,50,1,6
107431,39700.0,30100.0,0.225,7600.0,0.722,1,54,1,3
107432,21800.0,22800.0,0.61,100.0,0.258,3,39,1,3
107433,12800.0,14600.0,0.271,-500.0,0.556,4,27,2,12
107434,51200.0,44200.0,0.19,13600.0,0.302,1,24,1,6
107435,22100.0,21700.0,0.248,2100.0,0.79,2,33,1,3
107436,58500.0,46200.0,0.3,22900.0,0.591,1,32,1,6
107437,33200.0,33600.0,0.484,1000.0,0.241,2,17,1,6
107438,51500.0,33000.0,0.17,50700.0,0.813,0,51,1,12
107439,38000.0,40100.0,0.136,-500.0,0.757,0,41,2,12
107440,25700.0,27400.0,0.364,-2000.0,0.357,2,32,1,3
107441,30600.0,24000.0,0.423,13900.0,0.329,3,67,2,6
107442,56600.0,61700.0,0.28,-5000.0,0.908,2,31,1,6
107443,43900.0,18700.0,0.213,18100.0,0.899,0,26,1,12
107444,78400.0,65300.0,0.195,24200.0,0.938,1,57,1,6
107445,16600.0,16900.0,0.321,600.0,0.523,1,27,1,12
107446,79000.0,68200.0,0.122,17500.0,0.855,1,36,1,6
107447,61000.0,37900.0,0.164,55200.0,0.869,0,39,1,6
107448,54800.0,49700.0,0.192,15300.0,0.816,1,69,2,6
107449,23300.0,17700.0,0.576,15400.0,0.375,1,27,1,6
107450,32900.0,35600.0,0.182,-1500.0,0.332,1,23,2,6
107451,40300.0,24900.0,0.199,12100.0,0.872,2,25,2,6
107452,63600.0,55800.0,0.225,19600.0,0.329,3,35,2,3
107453,22600.0,14700.0,0.327,11600.0,0.677,1,27,1,6
107454,27600.0,24700.0,0.217,3100.0,0.549,1,33,1,6
107455,16700.0,11900.0,0.292,8900.0,0.788,4,29,2,6
107456,29700.0,25500.0,0.489,13300.0,0.393,5,24,1,12
107457,66500.0,52900.0,0.274,9700.0,0.523,1,46,1,3
107458,9000.0,7200.0,0.257,4300.0,0.61,2,27,1,6
107459,51300.0,46100.0,0.265,10800.0,0.586,3,19,3,12
107460,42000.0,41600.0,0.193,2200.0,0.751,0,37,1,12
107461,48600.0,43700.0,0.112,16100.0,0.93,0,54,2,6
107462,29900.0,25700.0,0.177,11800.0,1.0,0,24,1,3
107463,15600.0,16500.0,0.439,-500.0,0.639,1,61,1,6
107464,17400.0,13100.0,0.217,4800.0,0.911,1,33,1,12
107465,63200.0,60900.0,0.46,6800.0,0.36,5,32,1,6
107466,51400.0,42800.0,0.178,25400.0,0.908,2,26,1,6
107467,41100.0,49800.0,0.261,-5000.0,0.723,1,45,1,6
107468,28000.0,21200.0,0.257,5200.0,0.523,0,35,1,3
107469,46700.0,33900.0,0.384,39400.0,0.599,0,22,1,3
107470,30700.0,26500.0,0.172,5600.0,0.937,0,47,1,3
107471,61500.0,52000.0,0.237,7800.0,0.877,0,17,2,3
107472,12500.0,11300.0,0.605,3200.0,0.394,2,49,2,6
107473,51800.0,45700.0,0.292,15400.0,0.691,0,24,1,3
107474,65500.0,56700.0,0.419,23200.0,0.373,3,37,2,12
107475,17500.0,18900.0,0.189,-2500.0,0.635,0,26,2,6
107476,94800.0,102500.0,0.261,-5000.0,0.823,0,48,1,6
107477,60800.0,53800.0,0.208,21900.0,0.595,0,16,1,6
107478,65300.0,56400.0,0.312,13700.0,0.679,2,25,1,6
107479,76100.0,68500.0,0.444,10100.0,0.453,4,48,1,6
107480,29600.0,28100.0,0.195,2300.0,1.0,0,49,1,6
107481,26200.0,16500.0,0.435,23000.0,0.5,1,22,1,3
107482,57100.0,62000.0,0.122,-3200.0,1.0,1,49,1,3
107483,88200.0,89600.0,0.089,-500.0,0.95,0,69,1,12
107484,33400.0,27800.0,0.309,17400.0,0.78,2,44,2,6
107485,41400.0,31900.0,0.303,7400.0,0.726,1,55,1,12
107486,13100.0,9100.0,0.151,7700.0,0.592,1,33,1,12
107487,27900.0,26800.0,0.612,4400.0,0.385,2,31,1,6
107488,50400.0,58500.0,0.227,-5000.0,0.857,0,54,1,12
107489,25200.0,12500.0,0.221,25700.0,0.86,0,31,2,6
107490,13400.0,11700.0,0.156,4600.0,0.439,1,22,1,6
107491,34500.0,21400.0,0.104,37300.0,0.773,1,51,1,12
107492,23000.0,18600.0,0.586,8300.0,0.27,1,31,1,6
107493,31600.0,25700.0,0.368,4700.0,0.569,1,37,3,12
107494,27000.0,29400.0,0.545,-1400.0,0.48,5,43,1,6
107495,40000.0,36200.0,0.531,8000.0,0.471,0,45,1,12
107496,32200.0,32100.0,0.058,1700.0,0.962,0,46,2,6
107497,13200.0,10600.0,0.1,9300.0,0.988,0,27,1,6
107498,17400.0,16000.0,0.18,4000.0,0.487,3,21,1,12
107499,24000.0,21800.0,0.069,5600.0,0.607,2,46,2,12
107500,75900.0,89300.0,0.282,-5000.0,0.708,3,15,1,3
107501,52200.0,44900.0,0.037,16300.0,0.914,0,45,2,6
107502,49400.0,45200.0,0.33,6200.0,0.558,3,47,1,12
107503,10900.0,11500.0,0.444,-100.0,0.613,2,29,1,12
107504,39600.0,30700.0,0.254,20300.0,0.598,0,36,2,3
107505,71600.0,46500.0,0.358,39900.0,0.771,0,37,2,3
107506,35500.0,29100.0,0.366,9600.0,0.662,1,47,1,6
107507,36700.0,35800.0,0.241,3300.0,0.568,1,29,1,6
107508,28400.0,23500.0,0.413,16200.0,0.546,1,41,1,12
107509,52500.0,47400.0,0.328,11000.0,0.812,3,61,2,12
107510,18500.0,14800.0,0.385,4100.0,0.942,2,45,1,12
107511,19500.0,16700.0,0.335,7100.0,0.53,2,18,1,6
107512,47000.0,32600.0,0.162,24700.0,1.0,0,46,1,3
107513,40500.0,39900.0,0.607,2800.0,0.43,2,69,2,6
107514,84100.0,82500.0,0.289,4500.0,0.584,3,73,1,6
107515,74800.0,83500.0,0.199,-5000.0,1.0,0,56,1,6
107516,30600.0,22000.0,0.324,19800.0,0.533,4,52,1,12
107517,95700.0,112800.0,0.466,-5000.0,0.358,3,24,3,6
107518,57800.0,47100.0,0.052,24900.0,0.959,0,46,3,6
107519,21600.0,12400.0,0.51,26500.0,0.386,2,66,1,3
107520,29200.0,30600.0,0.173,-1600.0,0.795,0,24,1,6
107521,41800.0,43900.0,0.539,-3500.0,0.517,2,31,1,6
107522,52700.0,42600.0,0.107,20800.0,0.823,0,32,3,12
107523,24600.0,17700.0,0.474,17700.0,0.522,1,37,1,12
107524,62800.0,29400.0,0.29,52200.0,0.785,4,19,1,6
107525,8300.0,5600.0,0.424,6100.0,0.523,1,55,2,3
107526,48600.0,36400.0,0.436,29700.0,0.505,1,15,1,3
107527,35600.0,35200.0,0.136,2100.0,0.537,0,54,2,6
107528,38400.0,35400.0,0.226,4800.0,0.912,0,37,1,12
107529,44600.0,40200.0,0.254,10000.0,0.813,0,25,2,6
107530,37800.0,30600.0,0.152,21600.0,1.0,0,30,1,6
107531,26500.0,23100.0,0.128,10800.0,0.874,2,44,2,6
107532,23900.0,23500.0,0.144,1900.0,0.686,4,19,1,6
107533,56200.0,54100.0,0.163,2900.0,0.737,2,53,1,12
107534,18600.0,17200.0,0.205,2900.0,0.528,1,34,2,3
107535,68700.0,70700.0,0.398,-2200.0,0.489,2,31,2,3
107536,62900.0,43700.0,0.14,34900.0,1.0,0,23,2,12
107537,18400.0,13100.0,0.279,9500.0,0.609,1,18,1,6
107538,26200.0,26200.0,0.529,1500.0,0.472,4,22,1,12
107539,40500.0,32500.0,0.312,10700.0,0.612,2,55,2,12
107540,28600.0,23900.0,0.329,9900.0,0.648,2,24,3,3
107541,112300.0,85800.0,0.231,43600.0,0.925,0,48,1,6
107542,83500.0,66100.0,0.35,46700.0,0.73,1,39,1,6
107543,111600.0,86900.0,0.486,64600.0,0.509,1,31,1,6
107544,74700.0,83200.0,0.212,-3000.0,0.904,0,18,1,6
107545,47200.0,42100.0,0.198,6100.0,0.97,2,14,2,12
107546,86500.0,80400.0,0.457,6300.0,0.41,2,39,2,6
107547,51600.0,33600.0,0.183,49900.0,1.0,0,23,2,3
107548,20800.0,15700.0,0.03,13200.0,0.307,3,53,1,12
107549,103700.0,78400.0,0.205,27100.0,0.632,1,53,3,6
107550,23200.0,21800.0,0.353,4700.0,0.783,1,28,1,6
107551,62600.0,47700.0,0.371,26900.0,0.512,1,17,1,12
107552,32600.0,31000.0,0.396,4800.0,0.669,0,19,2,3
107553,37100.0,23200.0,0.231,10200.0,0.753,1,17,1,12
107554,66600.0,48000.0,0.327,33100.0,0.598,4,23,2,3
107555,33300.0,21500.0,0.23,29700.0,0.517,2,17,1,6
107556,86000.0,74700.0,0.262,22700.0,0.751,3,45,2,6
107557,21400.0,15300.0,0.369,17100.0,0.642,0,19,1,6
107558,16700.0,14100.0,0.126,5600.0,0.462,1,33,1,12
107559,9100.0,5900.0,0.106,9100.0,0.64,1,38,2,3
107560,60200.0,38300.0,0.205,67100.0,0.919,2,15,1,6
107561,12400.0,9500.0,0.313,9600.0,0.826,3,41,1,12
107562,84800.0,94100.0,0.249,-5000.0,0.515,0,36,1,6
107563,10100.0,6600.0,0.169,4800.0,0.721,2,31,2,6
107564,39900.0,33300.0,0.162,17600.0,0.656,2,18,1,6
107565,21700.0,20300.0,0.303,2800.0,0.61,0,42,2,12
107566,28400.0,25500.0,0.313,8200.0,0.365,1,29,1,6
107567,31700.0,23800.0,0.325,15700.0,0.814,1,21,3,3
107568,76100.0,54700.0,0.179,34600.0,0.771,1,22,1,3
107569,58600.0,51400.0,0.096,8800.0,0.917,0,73,1,6
107570,25900.0,26900.0,0.228,-1500.0,0.266,2,58,1,6
107571,38800.0,31400.0,0.204,16200.0,0.872,1,11,1,6
107572,37600.0,34700.0,0.268,4900.0,0.675,2,18,1,6
107573,72700.0,63000.0,0.296,27300.0,0.497,1,54,1,6
107574,69700.0,77300.0,0.219,-5000.0,0.606,3,43,1,12
107575,19700.0,14000.0,0.166,7100.0,0.903,0,46,1,3
107576,37800.0,39100.0,0.685,-2200.0,0.323,2,14,1,6
107577,12000.0,8500.0,0.041,10100.0,0.66,2,52,1,6
107578,68600.0,56600.0,0.242,12500.0,0.447,2,17,2,12
107579,9900.0,10200.0,0.248,1000.0,0.345,2,28,2,12
107580,44800.0,45100.0,0.117,1300.0,0.914,0,17,1,12
107581,65000.0,44300.0,0.334,18200.0,0.6,2,49,1,6
107582,46000.0,40400.0,0.233,13600.0,0.543,1,39,1,6
107583,39300.0,40800.0,0.096,-1200.0,0.83,2,42,1,6
107584,78200.0,75100.0,0.122,7100.0,0.863,0,12,1,6
107585,19600.0,13700.0,0.324,9300.0,0.557,1,41,1,6
107586,35500.0,29700.0,0.257,10600.0,0.731,4,9,1,12
107587,34700.0,32800.0,0.329,3500.0,0.57,0,44,1,3
107588,29600.0,24800.0,0.153,15000.0,0.732,1,15,1,6
107589,102900.0,72000.0,0.13,90800.0,0.919,0,39,2,3
107590,21700.0,19400.0,0.371,2900.0,0.419,1,22,1,3
107591,50000.0,58600.0,0.394,-5000.0,0.555,2,26,2,6
107592,30700.0,27200.0,0.299,4900.0,0.559,3,37,1,6
107593,29900.0,18500.0,0.052,35000.0,0.514,0,28,1,6
107594,55700.0,38200.0,0.372,49700.0,0.825,1,27,1,6
107595,53200.0,54300.0,0.172,-1500.0,0.951,0,51,1,6
107596,28900.0,27300.0,0.215,6300.0,0.663,3,39,1,12
107597,11300.0,10600.0,0.263,3000.0,0.107,4,43,1,6
107598,60500.0,57700.0,0.336,8400.0,0.936,0,45,1,12
107599,38500.0,43300.0,0.253,-5000.0,0.804,0,66,2,6
107600,21700.0,21100.0,0.299,3100.0,0.863,0,20,1,12
107601,19400.0,16200.0,0.244,7200.0,0.515,0,48,3,6
107602,21100.0,17900.0,0.219,6800.0,0.653,2,40,1,6
107603,11300.0,10600.0,0.173,2700.0,0.405,2,22,3,12
107604,39100.0,22300.0,0.579,29200.0,0.315,1,31,1,6
107605,79500.0,94400.0,0.252,-5000.0,1.0,0,14,2,6
107606,29900.0,24900.0,0.03,7600.0,0.88,2,56,3,3
107607,188800.0,135800.0,0.186,136100.0,0.736,1,55,1,3
107608,31200.0,27300.0,0.326,11900.0,0.873,1,48,1,3
107609,49800.0,39400.0,0.101,15400.0,1.0,0,48,1,6
107610,45700.0,53800.0,0.174,-5000.0,0.741,0,38,1,6
107611,22800.0,20200.0,0.164,7100.0,0.991,1,38,2,6
107612,42700.0,39500.0,0.398,11100.0,0.694,1,53,1,3
107613,42900.0,42500.0,0.28,1800.0,0.744,0,62,1,6
107614,29700.0,23500.0,0.303,19800.0,0.583,2,23,1,3
107615,73200.0,63400.0,0.311,23600.0,0.939,0,53,1,3
107616,42800.0,39400.0,0.175,4200.0,0.83,0,19,2,6
107617,84800.0,81600.0,0.121,7600.0,0.767,2,25,2,6
107618,51200.0,36200.0,0.176,44900.0,0.903,2,77,3,12
107619,63500.0,48600.0,0.22,29200.0,0.668,0,42,1,6
107620,48500.0,21900.0,0.238,54800.0,0.581,4,23,1,6
107621,35300.0,27800.0,0.255,5700.0,0.716,1,26,1,6
107622,17700.0,16100.0,0.191,3700.0,0.964,0,24,3,12
107623,9400.0,9700.0,0.191,1000.0,0.675,3,25,1,6
107624,45400.0,44400.0,0.211,3500.0,0.569,3,29,3,6
107625,26200.0,19900.0,0.03,19100.0,0.677,3,19,1,12
107626,63000.0,51400.0,0.1,35300.0,1.0,0,34,1,12
107627,19500.0,19600.0,0.487,1200.0,0.441,2,41,3,6
107628,67300.0,55600.0,0.28,11600.0,0.582,0,63,1,6
107629,119700.0,100900.0,0.224,15100.0,0.71,2,60,1,6
107630,52900.0,56900.0,0.242,-5000.0,0.78,2,24,1,12
107631,104100.0,103800.0,0.193,1900.0,0.74,3,54,1,6
107632,53000.0,38900.0,0.6,37800.0,0.509,4,13,1,12
107633,27900.0,22100.0,0.11,11600.0,0.939,0,18,2,12
107634,61900.0,70200.0,0.468,-5000.0,0.423,3,60,1,6
107635,70400.0,65700.0,0.433,10200.0,0.594,2,46,1,6
107636,61500.0,65700.0,0.133,-5000.0,0.963,3,14,2,12
107637,53900.0,38200.0,0.38,47600.0,0.648,2,42,2,6
107638,69800.0,66400.0,0.236,7200.0,0.381,2,37,1,6
107639,10900.0,10600.0,0.141,2100.0,0.824,1,42,1,6
107640,72000.0,76600.0,0.409,-1300.0,0.478,0,46,1,12
107641,33400.0,35800.0,0.359,-4100.0,0.223,4,44,2,3
107642,44000.0,36000.0,0.513,17700.0,0.5,4,17,1,6
107643,39400.0,36500.0,0.495,5000.0,0.482,3,28,1,3
107644,25700.0,21800.0,0.178,13100.0,0.666,1,24,1,3
107645,10000.0,9800.0,0.15,1900.0,0.769,1,38,2,3
107646,59800.0,39300.0,0.096,30400.0,0.673,1,17,1,12
